date,day,year,block_id,vine,round,stem_wp_bar,leaf_wp_bar,leaf_temp,Leak,wrong_vine,pixel_number,treatment
7/12/20,194,2020,B2R1_SW,5.3,1,NA,NA,NA,no,no,16,2
7/12/20,194,2020,B2R1_SE,5.7,1,NA,6.5,NA,no,no,25,2
7/12/20,194,2020,B2R1_SE,5.11,1,NA,6.3,NA,no,no,25,2
7/12/20,194,2020,B2R2_NW,5.4,1,NA,NA,NA,no,no,24,2
7/12/20,194,2020,B2R2_NE,5.4,1,NA,5.4,NA,no,no,33,2
7/12/20,194,2020,B2R2_NE,5.12,1,NA,4.4,NA,no,no,33,2
7/12/20,194,2020,B2R2_SW,5.1,1,NA,NA,NA,no,no,26,2
7/12/20,194,2020,B2R2_SW,5.13,1,NA,NA,NA,no,no,26,2
7/12/20,194,2020,B2R2_SE,5.3,1,NA,5.8,NA,no,no,35,2
7/12/20,194,2020,B2R3_NW,5.7,1,NA,NA,NA,no,no,47,2
7/12/20,194,2020,B2R3_NW,5.14,1,NA,NA,NA,no,no,47,2
7/12/20,194,2020,B2R3_NE,5.9,1,NA,6.6,NA,no,no,48,2
7/12/20,194,2020,B2R3_SW,5.3,1,NA,5.2,NA,no,no,49,2
7/12/20,194,2020,B2R3_SW,5.14,1,NA,4.3,NA,no,no,49,2
7/12/20,194,2020,B2R3_SE,5.5,1,NA,NA,NA,no,no,50,2
7/12/20,194,2020,B3R1_NW,5.6,1,NA,NA,NA,no,no,18,3
7/12/20,194,2020,B3R1_NE,5.5,1,NA,4.4,NA,no,no,27,3
7/12/20,194,2020,B3R1_NE,5.8,1,NA,4.5,NA,no,no,27,3
7/12/20,194,2020,B3R1_SW,5.9,1,NA,NA,NA,no,no,20,3
7/12/20,194,2020,B3R1_SW,5.14,1,NA,NA,NA,no,no,20,3
7/12/20,194,2020,B3R1_SE,5.8,1,NA,4.2,NA,no,no,29,3
7/12/20,194,2020,B3R2_NW,5.13,1,NA,4.3,NA,no,no,34,3
7/12/20,194,2020,B3R2_NE,5.7,1,NA,NA,NA,no,no,43,3
7/12/20,194,2020,B3R2_NE,5.14,1,NA,NA,NA,no,no,43,3
7/12/20,194,2020,B3R2_SW,5.9,1,NA,5.4,NA,no,no,36,3
7/12/20,194,2020,B3R2_SW,5.12,1,NA,5.6,NA,no,no,36,3
7/12/20,194,2020,B3R2_SE,5.7,1,NA,NA,NA,no,no,45,3
7/12/20,194,2020,B3R3_NW,5.5,1,NA,4.3,NA,no,no,54,3
7/12/20,194,2020,B3R3_NE,5.9,1,NA,NA,NA,no,no,63,3
7/12/20,194,2020,B3R3_NE,5.12,1,NA,NA,NA,no,no,63,3
7/12/20,194,2020,B3R3_SW,5.7,1,NA,5.5,NA,no,no,56,3
7/12/20,194,2020,B3R3_SW,5.1,1,NA,5.8,NA,no,no,56,3
7/12/20,194,2020,B3R3_SE,5.3,1,NA,NA,NA,no,no,65,3
7/12/20,194,2020,B1R1_NW,5.14,2,NA,NA,NA,no,no,4,1
7/12/20,194,2020,B1R1_NE,5.3,2,NA,9.6,30.1,no,no,13,1
7/12/20,194,2020,B1R1_NE,5.12,2,NA,10,29.8,no,no,13,1
7/12/20,194,2020,B1R1_SW,5.8,2,NA,8.1,37.9,no,no,6,1
7/12/20,194,2020,B1R1_SE,5.3,2,NA,NA,NA,no,no,15,1
7/12/20,194,2020,B1R1_SE,5.1,2,NA,NA,NA,no,no,15,1
7/12/20,194,2020,B1R3_NW,5.6,2,NA,13.7,32.5,no,no,44,1
7/12/20,194,2020,B1R3_NW,5.11,2,NA,11.1,30.8,no,no,44,1
7/12/20,194,2020,B1R3_NE,5.14,2,NA,NA,NA,no,no,53,1
7/12/20,194,2020,B1R3_SW,5.4,2,NA,10.7,32.7,no,no,46,1
7/12/20,194,2020,B1R3_SE,5.6,2,NA,NA,NA,no,no,55,1
7/12/20,194,2020,B1R3_SE,5.1,2,NA,NA,NA,no,no,55,1
7/12/20,194,2020,B1R4_NW,5.14,2,NA,NA,NA,no,no,58,1
7/12/20,194,2020,B1R4_NE,5.1,2,NA,12.9,32.8,no,no,67,1
7/12/20,194,2020,B1R4_NE,5.14,2,NA,11.6,31.8,no,no,67,1
7/12/20,194,2020,B1R4_SW,5.7,2,NA,11.4,30,no,no,60,1
7/12/20,194,2020,B1R4_SE,5.6,2,NA,NA,NA,no,no,69,1
7/12/20,194,2020,B1R4_SE,5.1,2,NA,NA,NA,no,no,69,1
7/12/20,194,2020,B2R1_NW,5.5,2,NA,NA,NA,no,no,14,2
7/12/20,194,2020,B2R1_NW,5.1,2,NA,NA,NA,no,no,14,2
7/12/20,194,2020,B2R1_NE,5.7,2,NA,11,31.8,no,no,23,2
7/12/20,194,2020,B2R1_SW,5.3,2,NA,NA,NA,no,no,16,2
7/12/20,194,2020,B2R1_SE,5.7,2,NA,8.4,29.2,no,no,25,2
7/12/20,194,2020,B2R1_SE,5.11,2,NA,9.6,30.1,no,no,25,2
7/12/20,194,2020,B2R2_NW,5.4,2,NA,NA,NA,no,no,24,2
7/12/20,194,2020,B2R2_NE,5.4,2,NA,8.7,33.7,no,no,33,2
7/12/20,194,2020,B2R2_NE,5.12,2,NA,8.4,31.8,no,no,33,2
7/12/20,194,2020,B2R2_SW,5.1,2,NA,NA,NA,yes,no,26,2
7/12/20,194,2020,B2R2_SW,5.13,2,NA,NA,NA,yes,no,26,2
7/12/20,194,2020,B2R2_SE,5.3,2,NA,10.7,29.8,no,no,35,2
7/12/20,194,2020,B2R3_NW,5.7,2,NA,NA,NA,no,no,47,2
7/12/20,194,2020,B2R3_NW,5.14,2,NA,NA,NA,no,no,47,2
7/12/20,194,2020,B2R3_NE,5.9,2,NA,11.2,31.4,no,no,48,2
7/12/20,194,2020,B2R3_SW,5.3,2,NA,12.4,33.1,no,no,49,2
7/12/20,194,2020,B2R3_SW,5.14,2,NA,10.1,31,no,no,49,2
7/12/20,194,2020,B2R3_SE,5.5,2,NA,NA,NA,no,no,50,2
7/12/20,194,2020,B3R1_NW,5.6,2,NA,NA,NA,no,no,18,3
7/12/20,194,2020,B3R1_NE,5.5,2,NA,11.9,32.6,no,no,27,3
7/12/20,194,2020,B3R1_NE,5.8,2,NA,11.6,31.3,no,no,27,3
7/12/20,194,2020,B3R1_SW,5.9,2,NA,NA,NA,no,no,20,3
7/12/20,194,2020,B3R1_SW,5.14,2,NA,NA,NA,no,no,20,3
7/12/20,194,2020,B3R1_SE,5.8,2,NA,10,32.2,yes,no,29,3
7/12/20,194,2020,B3R2_NW,5.13,2,NA,9,28.6,no,no,34,3
7/12/20,194,2020,B3R2_NE,5.7,2,NA,NA,NA,no,no,43,3
7/12/20,194,2020,B3R2_NE,5.14,2,NA,NA,NA,no,no,43,3
7/12/20,194,2020,B3R2_SW,5.9,2,NA,10.9,33.6,no,no,36,3
7/12/20,194,2020,B3R2_SW,5.12,2,NA,11.4,30.1,no,no,36,3
7/12/20,194,2020,B3R2_SE,5.7,2,NA,NA,NA,no,no,45,3
7/12/20,194,2020,B3R3_NW,5.5,2,NA,11.3,34.9,no,no,54,3
7/12/20,194,2020,B3R3_NE,5.9,2,NA,NA,NA,no,no,63,3
7/12/20,194,2020,B3R3_NE,5.12,2,NA,NA,NA,no,no,63,3
7/12/20,194,2020,B3R3_SW,5.7,2,NA,11.1,33.1,no,no,56,3
7/12/20,194,2020,B3R3_SW,5.1,2,NA,12.2,35.4,no,no,56,3
7/12/20,194,2020,B3R3_SE,5.3,2,NA,NA,NA,no,no,65,3
7/12/20,194,2020,B1R1_NW,5.14,3,NA,NA,NA,no,no,4,1
7/12/20,194,2020,B1R1_NE,5.3,3,NA,16.5,37.8,no,no,13,1
7/12/20,194,2020,B1R1_NE,5.12,3,NA,15.1,41.2,no,no,13,1
7/12/20,194,2020,B1R1_SW,5.8,3,NA,15,32.6,no,no,6,1
7/12/20,194,2020,B1R1_SE,5.3,3,NA,NA,NA,no,no,15,1
7/12/20,194,2020,B1R1_SE,5.1,3,NA,NA,NA,no,no,15,1
7/12/20,194,2020,B1R3_NW,5.6,3,NA,14.9,45.7,no,no,44,1
7/12/20,194,2020,B1R3_NW,5.11,3,NA,14.6,39.1,no,no,44,1
7/12/20,194,2020,B1R3_NE,5.14,3,NA,NA,NA,no,no,53,1
7/12/20,194,2020,B1R3_SW,5.4,3,NA,11.5,33.4,no,no,46,1
7/12/20,194,2020,B1R3_SE,5.6,3,NA,NA,NA,no,no,55,1
7/12/20,194,2020,B1R3_SE,5.1,3,NA,NA,NA,no,no,55,1
7/12/20,194,2020,B1R4_NW,5.14,3,NA,NA,NA,no,no,58,1
7/12/20,194,2020,B1R4_NE,5.1,3,NA,14.4,33.2,no,no,67,1
7/12/20,194,2020,B1R4_NE,5.14,3,NA,16.3,32.5,no,no,67,1
7/12/20,194,2020,B1R4_SW,5.7,3,NA,14.5,39.5,no,no,60,1
7/12/20,194,2020,B1R4_SE,5.6,3,NA,NA,NA,no,no,69,1
7/12/20,194,2020,B1R4_SE,5.1,3,NA,NA,NA,no,no,69,1
7/12/20,194,2020,B2R1_NW,5.5,3,NA,NA,NA,no,no,14,2
7/12/20,194,2020,B2R1_NW,5.1,3,NA,NA,NA,no,no,14,2
7/12/20,194,2020,B2R1_NE,5.7,3,NA,14.4,39,no,no,23,2
7/12/20,194,2020,B2R1_SW,5.3,3,NA,NA,NA,no,no,16,2
7/12/20,194,2020,B2R1_SE,5.7,3,NA,15.5,26.6,no,no,25,2
7/12/20,194,2020,B2R1_SE,5.11,3,NA,14.3,32.2,no,no,25,2
7/12/20,194,2020,B2R2_NW,5.4,3,NA,NA,NA,no,no,24,2
7/12/20,194,2020,B2R2_NE,5.4,3,NA,14.6,38.9,no,no,33,2
7/12/20,194,2020,B2R2_NE,5.12,3,NA,13,38.8,no,no,33,2
7/12/20,194,2020,B2R2_SW,5.1,3,NA,NA,NA,yes,no,26,2
7/12/20,194,2020,B2R2_SW,5.13,3,NA,NA,NA,yes,no,26,2
7/12/20,194,2020,B2R2_SE,5.3,3,NA,12.4,27,no,no,35,2
7/12/20,194,2020,B2R3_NW,5.7,3,NA,NA,NA,no,no,47,2
7/12/20,194,2020,B2R3_NW,5.14,3,NA,NA,NA,no,no,47,2
7/12/20,194,2020,B2R3_NE,5.9,3,NA,14.2,29.7,no,no,48,2
7/12/20,194,2020,B2R3_SW,5.3,3,NA,15.3,40.5,no,no,49,2
7/12/20,194,2020,B2R3_SW,5.14,3,NA,14.1,39.1,no,no,49,2
7/12/20,194,2020,B2R3_SE,5.5,3,NA,NA,NA,no,no,50,2
7/12/20,194,2020,B3R1_NW,5.6,3,NA,NA,NA,no,no,18,3
7/12/20,194,2020,B3R1_NE,5.5,3,NA,14.5,34.1,no,no,27,3
7/12/20,194,2020,B3R1_NE,3.8,3,NA,15.9,27.6,no,no,27,3
7/12/20,194,2020,B3R1_SW,5.9,3,NA,NA,NA,no,no,20,3
7/12/20,194,2020,B3R1_SW,5.14,3,NA,NA,NA,no,no,20,3
7/12/20,194,2020,B3R1_SE,5.8,3,NA,15.1,36.2,yes,no,29,3
7/12/20,194,2020,B3R2_NW,5.13,3,NA,13.7,39.7,no,no,34,3
7/12/20,194,2020,B3R2_NE,5.7,3,NA,NA,NA,no,no,43,3
7/12/20,194,2020,B3R2_NE,5.14,3,NA,NA,NA,no,no,43,3
7/12/20,194,2020,B3R2_SW,5.9,3,NA,16,25,no,no,36,3
7/12/20,194,2020,B3R2_SW,5.12,3,NA,15.7,28.2,no,no,36,3
7/12/20,194,2020,B3R2_SE,5.7,3,NA,NA,NA,no,no,45,3
7/12/20,194,2020,B3R3_NW,5.5,3,NA,14.2,43.4,no,no,54,3
7/12/20,194,2020,B3R3_NE,5.9,3,NA,NA,NA,no,no,63,3
7/12/20,194,2020,B3R3_NE,5.12,3,NA,NA,NA,no,no,63,3
7/12/20,194,2020,B3R3_SW,5.7,3,NA,15.5,26.3,no,no,56,3
7/12/20,194,2020,B3R3_SW,5.1,3,NA,16,34.8,no,no,56,3
7/12/20,194,2020,B3R3_SE,5.3,3,NA,NA,NA,no,no,65,3
7/12/20,194,2020,B1R1_NW,5.14,4,NA,NA,NA,no,no,4,1
7/12/20,194,2020,B1R1_NE,5.3,4,13.2,16.6,40,no,no,13,1
7/12/20,194,2020,B1R1_NE,5.12,4,13.3,16.5,43.1,no,no,13,1
7/12/20,194,2020,B1R1_SW,5.8,4,12.1,15.2,45.3,no,no,6,1
7/12/20,194,2020,B1R1_SE,5.3,4,NA,NA,NA,no,no,15,1
7/12/20,194,2020,B1R1_SE,5.1,4,NA,NA,NA,no,no,15,1
7/12/20,194,2020,B1R3_NW,5.6,4,13.6,16.1,43.2,no,no,44,1
7/12/20,194,2020,B1R3_NW,5.11,4,12.6,15,39.2,no,no,44,1
7/12/20,194,2020,B1R3_NE,5.14,4,NA,NA,NA,no,no,53,1
7/12/20,194,2020,B1R3_SW,5.4,4,10.6,14.7,45.9,no,no,46,1
7/12/20,194,2020,B1R3_SE,5.6,4,NA,NA,NA,no,no,55,1
7/12/20,194,2020,B1R3_SE,5.1,4,NA,NA,NA,no,no,55,1
7/12/20,194,2020,B1R4_NW,5.14,4,NA,NA,NA,no,no,58,1
7/12/20,194,2020,B1R4_NE,5.1,4,13,14.6,44.8,no,no,67,1
7/12/20,194,2020,B1R4_NE,5.14,4,12,14.8,43.8,no,no,67,1
7/12/20,194,2020,B1R4_SW,5.7,4,11.9,15.4,40.2,no,no,60,1
7/12/20,194,2020,B1R4_SE,5.6,4,NA,NA,NA,no,no,69,1
7/12/20,194,2020,B1R4_SE,5.1,4,NA,NA,NA,no,no,69,1
7/12/20,194,2020,B2R1_NW,5.5,4,NA,NA,NA,no,no,14,2
7/12/20,194,2020,B2R1_NW,5.1,4,NA,NA,NA,no,no,14,2
7/12/20,194,2020,B2R1_NE,5.7,4,11.8,15.4,40.3,no,no,23,2
7/12/20,194,2020,B2R1_SW,5.3,4,NA,NA,NA,no,no,16,2
7/12/20,194,2020,B2R1_SE,5.7,4,10.1,15.2,46.6,no,no,25,2
7/12/20,194,2020,B2R1_SE,5.11,4,12.4,15.9,42.8,no,no,25,2
7/12/20,194,2020,B2R2_NW,5.4,4,NA,NA,NA,no,no,24,2
7/12/20,194,2020,B2R2_NE,5.4,4,12.8,15,42.3,no,no,33,2
7/12/20,194,2020,B2R2_NE,5.12,4,10.6,13.6,43.5,no,no,33,2
7/12/20,194,2020,B2R2_SW,5.1,4,NA,NA,NA,yes,no,26,2
7/12/20,194,2020,B2R2_SW,5.13,4,NA,NA,NA,yes,no,26,2
7/12/20,194,2020,B2R2_SE,5.3,4,11.9,14.3,42.8,no,no,35,2
7/12/20,194,2020,B2R3_NW,5.7,4,NA,NA,NA,no,no,47,2
7/12/20,194,2020,B2R3_NW,5.14,4,NA,NA,NA,no,no,47,2
7/12/20,194,2020,B2R3_NE,5.9,4,12.8,17.9,49.5,no,no,48,2
7/12/20,194,2020,B2R3_SW,5.3,4,12.6,15.7,35.3,no,no,49,2
7/12/20,194,2020,B2R3_SW,5.14,4,12.3,13.8,35.3,no,no,49,2
7/12/20,194,2020,B2R3_SE,5.5,4,NA,NA,NA,no,no,50,2
7/12/20,194,2020,B3R1_NW,5.6,4,NA,NA,NA,no,no,18,3
7/12/20,194,2020,B3R1_NE,5.5,4,13.1,15.6,41.5,no,no,27,3
7/12/20,194,2020,B3R1_NE,3.8,4,13.3,14.8,41.4,no,no,27,3
7/12/20,194,2020,B3R1_SW,5.9,4,NA,NA,NA,no,no,20,3
7/12/20,194,2020,B3R1_SW,5.14,4,NA,NA,NA,no,no,20,3
7/12/20,194,2020,B3R1_SE,5.8,4,13.5,16.8,32.5,yes,no,29,3
7/12/20,194,2020,B3R2_NW,5.13,4,12.1,15.1,38,no,no,34,3
7/12/20,194,2020,B3R2_NE,5.7,4,NA,NA,NA,no,no,43,3
7/12/20,194,2020,B3R2_NE,5.14,4,NA,NA,NA,no,no,43,3
7/12/20,194,2020,B3R2_SW,5.9,4,12.8,14.4,46.2,no,no,36,3
7/12/20,194,2020,B3R2_SW,5.12,4,12.4,16.1,41.8,no,no,36,3
7/12/20,194,2020,B3R2_SE,5.7,4,NA,NA,NA,no,no,45,3
7/12/20,194,2020,B3R3_NW,5.5,4,13.5,15.2,38.1,no,no,54,3
7/12/20,194,2020,B3R3_NE,5.9,4,NA,NA,NA,no,no,63,3
7/12/20,194,2020,B3R3_NE,5.12,4,NA,NA,NA,no,no,63,3
7/12/20,194,2020,B3R3_SW,5.7,4,12.3,15.3,43.9,no,no,56,3
7/12/20,194,2020,B3R3_SW,5.1,4,12.4,17.1,42.2,no,no,56,3
7/12/20,194,2020,B3R3_SE,5.3,4,NA,NA,NA,no,no,65,3
7/12/20,194,2020,B1R1_NW,5.14,5,NA,NA,NA,no,no,4,1
7/12/20,194,2020,B1R1_NE,5.3,5,NA,16.3,43.7,no,no,13,1
7/12/20,194,2020,B1R1_NE,5.12,5,NA,16.8,41.5,no,no,13,1
7/12/20,194,2020,B1R1_SW,5.8,5,NA,14,40.8,no,no,6,1
7/12/20,194,2020,B1R1_SE,5.3,5,NA,NA,NA,no,no,15,1
7/12/20,194,2020,B1R1_SE,5.1,5,NA,NA,NA,no,no,15,1
7/12/20,194,2020,B1R3_NW,5.6,5,NA,14.7,42.4,no,no,44,1
7/12/20,194,2020,B1R3_NW,5.11,5,NA,13.3,42.4,no,no,44,1
7/12/20,194,2020,B1R3_NE,5.14,5,NA,NA,NA,no,no,53,1
7/12/20,194,2020,B1R3_SW,5.4,5,NA,12,42,no,no,46,1
7/12/20,194,2020,B1R3_SE,5.6,5,NA,NA,NA,no,no,55,1
7/12/20,194,2020,B1R3_SE,5.1,5,NA,NA,NA,no,no,55,1
7/12/20,194,2020,B1R4_NW,5.14,5,NA,NA,NA,no,no,58,1
7/12/20,194,2020,B1R4_NE,5.1,5,NA,13.4,40.2,no,no,67,1
7/12/20,194,2020,B1R4_NE,5.14,5,NA,16.4,38.8,no,no,67,1
7/12/20,194,2020,B1R4_SW,5.7,5,NA,14.5,40.1,no,no,60,1
7/12/20,194,2020,B1R4_SE,5.6,5,NA,NA,NA,no,no,69,1
7/12/20,194,2020,B1R4_SE,5.1,5,NA,NA,NA,no,no,69,1
7/12/20,194,2020,B2R1_NW,5.5,5,NA,NA,NA,no,no,14,2
7/12/20,194,2020,B2R1_NW,5.1,5,NA,NA,NA,no,no,14,2
7/12/20,194,2020,B2R1_NE,5.7,5,NA,16.1,41.8,no,no,23,2
7/12/20,194,2020,B2R1_SW,5.3,5,NA,NA,NA,no,no,16,2
7/12/20,194,2020,B2R1_SE,5.7,5,NA,15.9,30.5,no,no,25,2
7/12/20,194,2020,B2R1_SE,5.11,5,NA,16.2,31.8,no,no,25,2
7/12/20,194,2020,B2R2_NW,5.4,5,NA,NA,NA,no,no,24,2
7/12/20,194,2020,B2R2_NE,5.4,5,NA,14.6,42.4,no,no,33,2
7/12/20,194,2020,B2R2_NE,5.12,5,NA,14.7,42.7,no,no,33,2
7/12/20,194,2020,B2R2_SW,5.1,5,NA,NA,NA,yes,no,26,2
7/12/20,194,2020,B2R2_SW,5.13,5,NA,NA,NA,yes,no,26,2
7/12/20,194,2020,B2R2_SE,5.3,5,NA,13.9,36.7,no,no,35,2
7/12/20,194,2020,B2R3_NW,5.7,5,NA,NA,NA,no,no,47,2
7/12/20,194,2020,B2R3_NW,5.14,5,NA,NA,NA,no,no,47,2
7/12/20,194,2020,B2R3_NE,5.9,5,NA,16.8,34.5,no,no,48,2
7/12/20,194,2020,B2R3_SW,5.3,5,NA,14.9,43.3,no,no,49,2
7/12/20,194,2020,B2R3_SW,5.14,5,NA,13.6,41.1,no,no,49,2
7/12/20,194,2020,B2R3_SE,5.5,5,NA,NA,NA,no,no,50,2
7/12/20,194,2020,B3R1_NW,5.6,5,NA,NA,NA,no,no,18,3
7/12/20,194,2020,B3R1_NE,5.5,5,NA,15.3,31.8,no,no,27,3
7/12/20,194,2020,B3R1_NE,5.8,5,NA,14.8,35.8,no,no,27,3
7/12/20,194,2020,B3R1_SW,5.9,5,NA,NA,NA,no,no,20,3
7/12/20,194,2020,B3R1_SW,5.14,5,NA,NA,NA,no,no,20,3
7/12/20,194,2020,B3R1_SE,5.8,5,NA,12.4,38.4,yes,no,29,3
7/12/20,194,2020,B3R2_NW,5.13,5,NA,15.2,41.2,no,no,34,3
7/12/20,194,2020,B3R2_NE,5.7,5,NA,NA,NA,no,no,43,3
7/12/20,194,2020,B3R2_NE,5.14,5,NA,NA,NA,no,no,43,3
7/12/20,194,2020,B3R2_SW,5.9,5,NA,14.6,36.9,no,no,36,3
7/12/20,194,2020,B3R2_SW,5.12,5,NA,14,35.6,no,no,36,3
7/12/20,194,2020,B3R2_SE,5.7,5,NA,NA,NA,no,no,45,3
7/12/20,194,2020,B3R3_NW,5.5,5,NA,15.2,38.9,no,no,54,3
7/12/20,194,2020,B3R3_NE,5.9,5,NA,NA,NA,no,no,63,3
7/12/20,194,2020,B3R3_NE,5.12,5,NA,NA,NA,no,no,63,3
7/12/20,194,2020,B3R3_SW,5.7,5,NA,15.9,39.6,no,no,56,3
7/12/20,194,2020,B3R3_SW,5.1,5,NA,13.9,36.7,no,no,56,3
7/12/20,194,2020,B3R3_SE,5.3,5,NA,NA,NA,no,no,65,3
7/20/20,202,2020,B1R1_NW,5.14,1,NA,NA,NA,no,no,4,1
7/20/20,202,2020,B1R1_NE,5.3,1,NA,4.1,NA,no,no,13,1
7/20/20,202,2020,B1R1_NE,5.12,1,NA,3.9,NA,no,no,13,1
7/20/20,202,2020,B1R1_SW,5.8,1,NA,3.9,NA,no,no,6,1
7/20/20,202,2020,B1R1_SE,5.3,1,NA,NA,NA,no,no,15,1
7/20/20,202,2020,B1R1_SE,5.1,1,NA,NA,NA,no,no,15,1
7/20/20,202,2020,B1R3_NW,5.6,1,NA,2,NA,no,no,44,1
7/20/20,202,2020,B1R3_NW,5.11,1,NA,2.5,NA,no,no,44,1
7/20/20,202,2020,B1R3_NE,5.14,1,NA,NA,NA,no,no,53,1
7/20/20,202,2020,B1R3_SW,5.4,1,NA,3.8,NA,no,no,46,1
7/20/20,202,2020,B1R3_SE,5.6,1,NA,NA,NA,no,no,55,1
7/20/20,202,2020,B1R3_SE,5.1,1,NA,NA,NA,no,no,55,1
7/20/20,202,2020,B1R4_NW,5.14,1,NA,NA,NA,no,no,58,1
7/20/20,202,2020,B1R4_NE,5.1,1,NA,2.7,NA,no,no,67,1
7/20/20,202,2020,B1R4_NE,5.14,1,NA,3.3,NA,no,no,67,1
7/20/20,202,2020,B1R4_SW,5.7,1,NA,2.4,NA,no,no,60,1
7/20/20,202,2020,B1R4_SE,5.6,1,NA,NA,NA,no,no,69,1
7/20/20,202,2020,B1R4_SE,5.1,1,NA,NA,NA,no,no,69,1
7/20/20,202,2020,B2R1_NW,5.5,1,NA,NA,NA,no,no,14,2
7/20/20,202,2020,B2R1_NW,5.1,1,NA,NA,NA,no,no,14,2
7/20/20,202,2020,B2R1_NE,5.7,1,NA,1.2,NA,no,no,23,2
7/20/20,202,2020,B2R1_SW,5.3,1,NA,NA,NA,no,no,16,2
7/20/20,202,2020,B2R1_SE,5.7,1,NA,2.9,NA,no,no,25,2
7/20/20,202,2020,B2R1_SE,5.11,1,NA,2.8,NA,no,no,25,2
7/20/20,202,2020,B2R2_NW,5.4,1,NA,NA,NA,no,no,24,2
7/20/20,202,2020,B2R2_NE,5.4,1,NA,1.3,NA,no,no,33,2
7/20/20,202,2020,B2R2_NE,5.12,1,NA,1.4,NA,no,no,33,2
7/20/20,202,2020,B2R2_SW,5.1,1,NA,NA,NA,no,no,26,2
7/20/20,202,2020,B2R2_SW,5.13,1,NA,NA,NA,no,no,26,2
7/20/20,202,2020,B2R2_SE,5.3,1,NA,3,NA,no,no,35,2
7/20/20,202,2020,B2R3_NW,5.7,1,NA,NA,NA,no,no,47,2
7/20/20,202,2020,B2R3_NW,5.14,1,NA,NA,NA,no,no,47,2
7/20/20,202,2020,B2R3_NE,5.9,1,NA,4.3,NA,no,no,48,2
7/20/20,202,2020,B2R3_SW,5.3,1,NA,2,NA,no,no,49,2
7/20/20,202,2020,B2R3_SW,5.14,1,NA,2.1,NA,no,no,49,2
7/20/20,202,2020,B2R3_SE,5.5,1,NA,NA,NA,no,no,50,2
7/20/20,202,2020,B3R1_NW,5.6,1,NA,NA,NA,no,no,18,3
7/20/20,202,2020,B3R1_NE,5.5,1,NA,3.6,NA,no,no,27,3
7/20/20,202,2020,B3R1_NE,5.8,1,NA,2.8,NA,no,no,27,3
7/20/20,202,2020,B3R1_SW,5.9,1,NA,NA,NA,no,no,20,3
7/20/20,202,2020,B3R1_SW,5.14,1,NA,NA,NA,no,no,20,3
7/20/20,202,2020,B3R1_SE,5.8,1,NA,2.2,NA,no,no,29,3
7/20/20,202,2020,B3R2_NW,5.13,1,NA,1.1,NA,no,no,34,3
7/20/20,202,2020,B3R2_NE,5.7,1,NA,NA,NA,no,no,43,3
7/20/20,202,2020,B3R2_NE,5.14,1,NA,NA,NA,no,no,43,3
7/20/20,202,2020,B3R2_SW,5.9,1,NA,2.8,NA,no,no,36,3
7/20/20,202,2020,B3R2_SW,5.12,1,NA,2.1,NA,no,no,36,3
7/20/20,202,2020,B3R2_SE,5.7,1,NA,NA,NA,no,no,45,3
7/20/20,202,2020,B3R3_NW,5.5,1,NA,2.9,NA,no,no,54,3
7/20/20,202,2020,B3R3_NE,5.9,1,NA,NA,NA,no,no,63,3
7/20/20,202,2020,B3R3_NE,5.12,1,NA,NA,NA,no,no,63,3
7/20/20,202,2020,B3R3_SW,5.7,1,NA,3.4,NA,no,no,56,3
7/20/20,202,2020,B3R3_SW,5.1,1,NA,3.7,NA,no,no,56,3
7/20/20,202,2020,B3R3_SE,5.3,1,NA,NA,NA,no,no,65,3
7/20/20,202,2020,B1R1_NW,5.14,2,NA,NA,NA,no,no,4,1
7/20/20,202,2020,B1R1_NE,5.3,2,NA,5.5,20.6,no,no,13,1
7/20/20,202,2020,B1R1_NE,5.12,2,NA,6.6,22.5,no,no,13,1
7/20/20,202,2020,B1R1_SW,5.8,2,NA,5.6,23.7,no,no,6,1
7/20/20,202,2020,B1R1_SE,5.3,2,NA,NA,NA,no,no,15,1
7/20/20,202,2020,B1R1_SE,5.1,2,NA,NA,NA,no,no,15,1
7/20/20,202,2020,B1R3_NW,5.6,2,NA,6.5,26,no,no,44,1
7/20/20,202,2020,B1R3_NW,5.11,2,NA,6.8,21.2,no,no,44,1
7/20/20,202,2020,B1R3_NE,5.14,2,NA,NA,NA,no,no,53,1
7/20/20,202,2020,B1R3_SW,5.4,2,NA,6.4,21.5,no,no,46,1
7/20/20,202,2020,B1R3_SE,5.6,2,NA,NA,NA,no,no,55,1
7/20/20,202,2020,B1R3_SE,5.1,2,NA,NA,NA,no,no,55,1
7/20/20,202,2020,B1R4_NW,5.14,2,NA,NA,NA,no,no,58,1
7/20/20,202,2020,B1R4_NE,5.1,2,NA,6.6,23,no,no,67,1
7/20/20,202,2020,B1R4_NE,5.14,2,NA,7,26.1,no,no,67,1
7/20/20,202,2020,B1R4_SW,5.7,2,NA,7.1,22.5,no,no,60,1
7/20/20,202,2020,B1R4_SE,5.6,2,NA,NA,NA,no,no,69,1
7/20/20,202,2020,B1R4_SE,5.1,2,NA,NA,NA,no,no,69,1
7/20/20,202,2020,B2R1_NW,5.5,2,NA,NA,NA,no,no,14,2
7/20/20,202,2020,B2R1_NW,5.1,2,NA,NA,NA,no,no,14,2
7/20/20,202,2020,B2R1_NE,5.7,2,NA,6.2,20.7,no,no,23,2
7/20/20,202,2020,B2R1_SW,5.3,2,NA,NA,NA,no,no,16,2
