"","date","BLOCK","SUB_BLOCK","VINE","LEAF","treatment","hhmmss","E","A","Ci","gsw","Fv.Fm","Tleaf","Tair","VPDleaf","RHcham","DarkAdaptedID","Fo","Fm","Fv","Adark","LightAdaptedID","Fs","Fm.","PhiPS2","PS2.1","Qabs_fs","Afs","ETR","Fv..Fm.","PhiCO2","NPQ","DarkPulseID","Fo.","Fv.","qP","qN","qP_Fo","qN_Fo","day","year","block_id","round","leaf_temp","Leak","wrong_vine","pixel_number","stem_wp_MPa","leaf_wp_MPa"
"456",2021-07-07,"B3R1","_NE","_5.8","_3",3,"14:44:43","0.003161976","10.0837579","205.8619312","0.099210867","0.801830668","40.98498","41.41794333","3.067559378","59.35956033","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-100-20210707-14_44_48",1241.8324,1371.86,"0.094781975",0.5,"1601.626981","10.0837579","75.90268409","1.000415494","0.006549793","1.643739157","DARK-101-20210707-14_44_50","-0.57",1372.43,"0.09474261","0.621650158","0.199083328","0.775410424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457",2021-07-07,"B3R1","_SE","_5.8","_1",3,"15:03:17","0.002079336","6.51354771","194.5635813","0.058499938","0.801830668","41.33940323","41.21107097","3.395643139","57.73680967","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-108-20210707-15_03_22",1293.265769,0.27,"-4788.873219",0.5,"1601.646479","6.51354771","-3835040.965","-1.111111111","0.004320625","13431.74074","DARK-109-20210707-15_03_24","0.57",-0.3,"4309.985897","1.00008273","1.79968062","1.247053269",188,2021,"B3R1_SE",4,39.9,"no","no",29,-0.98,-1.16
"458",2021-07-07,"B3R1","_SE","_5.8","_2",3,"15:04:56","0.003758645","13.61414491","209.0433402","0.139325258","0.801830668","39.90928667","41.35983667","2.621489521","59.68150498","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-110-20210707-15_05_01",959.27228,1394.25,"0.311979717",0.5,"1601.694955","13.61414491","249.8481691","0.997755065","0.008753672","1.601283844","DARK-111-20210707-15_05_03","3.13",1391.12,"0.312681667","0.616106145","0.643913917","0.767711269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459",2021-07-07,"B3R1","_SE","_5.8","_3",3,"15:07:41","0.000733086","1.703040602","218.2515318","0.017254996","0.801830668","42.41212903","41.7855","4.02089301","54.0215487","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-112-20210707-15_07_46",905.52988,1057.58,"0.143771743",0.5,"1601.671568","1.703040602","115.1375566","0.998326368","0.001317129","2.429376501","DARK-113-20210707-15_07_47","1.77",1055.81,"0.144012767","0.708747693","0.448721941","0.883480556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",2021-07-07,"B3R2","_NW","_5.13","_1",3,"13:50:15","0.005211937","17.98696743","231.3170901","0.224137657","0.801830668","38.54372","39.56409667","2.305752578","62.82441733","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-54-20210707-13_50_20",1045.228846,985.57,"-0.060532328",0.5,"1601.674861","17.98696743","-48.47655372","1.177815883","0.011483938","2.679941557","DARK-55-20210707-13_50_22","-175.25",1160.82,"-0.05139371","0.694688974","-0.22357406","0.90824233",188,2021,"B3R2_NW",4,32.5,"no","no",34,-0.99,-1.31
"461",2021-07-07,"B3R2","_NW","_5.13","_2",3,"13:51:58","0.004148087","11.24300655","245.1769243","0.147460486","0.801830668","39.42267742","39.5873129","2.74735775","61.23583267","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-56-20210707-13_52_02",1326.647692,0.2,"-6632.238462",0.5,"1601.657187","11.24300655","-5311286.199","-9.15","0.00727345","18133.2","DARK-57-20210707-13_52_04","2.03",-1.83,"724.8348045","1.000504854","1.846061448","1.247077339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",2021-07-07,"B3R2","_NW","_5.13","_3",3,"13:53:49","0.005155946","16.19056419","229.4838415","0.197099295","0.801830668","39.33878065","39.68551613","2.57657754","62.81435282","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-58-20210707-13_53_54",909.91616,1192.27,"0.236820385",0.5,"1601.695212","16.19056419","189.6570381","0.998280591","0.010362228","2.041961972","DARK-59-20210707-13_53_56","2.05",1190.22,"0.237228277","0.671644426","0.59625992","0.837165276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",2021-07-07,"B3R2","_SW","_5.12","_1",3,"14:46:11","0.003711919","10.56123912","235.3620183","0.126954963","0.801830668","40.60491667","41.21658","2.82847471","61.04404322","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2471-20210707-14_46_13",729.55508,937.7,"0.221973894",0.5,"1601.694091",NA,"177.7671368","0.388002559","0.006847628","2.867804202","DARK-2472-20210707-14_46_20","573.87",NA,"0.57209389","0.880827522","0.95055696","0.924703184",188,2021,"B3R2_SW",4,31.1,"no","no",45,-1.15,-1.49
"464",2021-07-07,"B3R2","_SW","_5.12","_2",3,"14:49:37","0.002800774","7.068277669","236.6681825","0.083680356","0.801830668","41.28135333","41.45664667","3.208756713","59.01949502","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2473-20210707-14_49_39",755.6261923,913.93,"0.17321218",0.5,"1601.701321",NA,"138.7170887","0.355005307","0.004666815","2.968400206","DARK-2474-20210707-14_49_47","589.48",NA,"0.48791434","0.893180262","0.81097623","0.932876874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",2021-07-07,"B3R2","_SW","_5.12","_3",3,"14:51:22","0.00362212","11.88148213","214.3110155","0.122151889","0.801830668","40.52881333","41.22987333","2.867201432","60.12085954","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2475-20210707-14_51_24",843.5793077,1082.27,"0.220546345",0.5,"1601.690728",NA,"176.6235175","0.388793924","0.007671924","2.351141582","DARK-2476-20210707-14_51_32","661.49",NA,"0.567257694","0.858101067","0.656570617","0.874990511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",2021-07-07,"B3R2","_SW","_5.9","_1",3,"14:17:57","0.003850001","2.13911324","138.2404514","0.12327679","0.801830668","41.01909667","41.27672667","3.017344472","60.61600277","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2465-20210707-14_17_59",663.69512,821.12,"0.1917197",0.5,"1601.708986",NA,"153.539583","0.323302319","0.001589352","3.416942712","DARK-2466-20210707-14_18_07","555.65",NA,"0.593004407","0.913561193","1.537479389","0.964791055",188,2021,"B3R2_SW",4,29.2,"no","no",36,-1.2,-1.38
"467",2021-07-07,"B3R2","_SW","_5.9","_2",3,"14:20:06","0.002962609","1.105058533","148.9184664","0.085114125","0.801830668","40.79704667","41.15099","3.348534336","55.65554487","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2467-20210707-14_20_08",633.4633462,749.56,"0.154886405",0.5,"1601.675271",NA,"124.0388624","0.276615614","0.000943778","3.838625327","DARK-2468-20210707-14_20_16","542.22",NA,"0.559933702","0.932782644","3.76551608","0.989398089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",2021-07-07,"B3R2","_SW","_5.9","_3",3,"14:31:55","0.003987475","-1.643492185","83.99507511","0.125343862","0.801830668","41.30375806","41.72922581","3.071384632","59.98209971","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2469-20210707-14_31_57",475.54416,539.62,"0.118742523",0.5,"1601.686965",NA,"95.09417526","0.137244728","-0.000772264","5.721100033","DARK-2470-20210707-14_32_05","465.56",NA,"0.865188226","0.976572781","-0.357748816","1.061589268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",2021-07-07,"B3R3","_NW","_5.5","_1",3,"14:10:48","0.001799446","5.738611128","193.4560237","0.050842053","0.801830668","40.89398065","40.84218065","3.383631415","56.63695593","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-72-20210707-14_10_53",868.47416,1811.74,"0.520640843",0.5,"1601.689656","5.738611128","416.9525259","0.998835374","0.003836684","1.001854571","DARK-73-20210707-14_10_55","2.11",1809.63,"0.521247902","0.500754539","0.862997148","0.624150751",188,2021,"B3R3_NW",4,38.1,"no","no",54,-0.99,-1.34
"470",2021-07-07,"B3R3","_NW","_5.5","_2",3,"14:12:28","0.001271078","6.236459147","112.0358046","0.037714206","0.801830668","40.41296129","40.92395806","3.217908314","55.99825697","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-74-20210707-14_12_33",1363.473846,1457.55,"0.064544032",0.5,"1601.653383","6.236459147","51.6885836","0.999128675","0.004147605","1.488312579","DARK-75-20210707-14_12_35","1.27",1456.28,"0.06460032","0.598330745","0.127332717","0.745944566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",2021-07-07,"B3R3","_NW","_5.5","_3",3,"14:14:02","0.001711974","7.16035065","160.0302036","0.05341847","0.801830668","40.21667333","41.05052","3.069054874","56.51602593","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-76-20210707-14_14_07",955.19376,1344.87,"0.289750117",0.5,"1601.675251","7.16035065","232.0427957","0.998289798","0.004724377","1.696795973","DARK-77-20210707-14_14_09","2.3",1342.57,"0.290246497","0.629588858","0.622345294","0.784691361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",2021-07-07,"B3R3","_SW","_5.10","_1",3,"15:03:26","0.006323881","14.50246379","276.4272055","0.268271684","0.801830668","40.13033667","40.77596333","2.336451066","66.38115749","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2483-20210707-15_03_28",650.4372308,858.94,"0.242744277",0.5,"1601.66804",NA,"194.3978751","0.377337183","0.00930844","3.222460242","DARK-2484-20210707-15_03_36","534.83",NA,"0.643308658","0.895178217","1.487058565","0.951786052",188,2021,"B3R3_SW",4,28.8,"no","no",65,-1.06,-1.2
"473",2021-07-07,"B3R3","_SW","_5.10","_2",3,"15:05:49","0.005954478","15.16914442","270.2422773","0.261161683","0.801830668","39.75498333","40.61321333","2.259181762","66.03105898","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2485-20210707-15_05_51",669.2961538,926.18,"0.277358447",0.5,"1601.660931",NA,"222.1170939","0.434559157","0.009724724","2.915912674","DARK-2486-20210707-15_05_59","523.7",NA,"0.63825245","0.870299116","1.23828364","0.928664518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",2021-07-07,"B3R3","_SW","_5.10","_3",3,"15:07:27","0.004650995","12.96303272","253.7343595","0.18472845","0.801830668","39.87148387","40.66055161","2.461997744","63.81963798","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2487-20210707-15_07_29",667.4125385,907.83,"0.264826522",0.5,"1601.682349",NA,"212.083983","0.416774066","0.008347223","2.995065155","DARK-2488-20210707-15_07_37","529.47",NA,"0.635419869","0.877844752","1.271367031","0.934974455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",2021-07-07,"B3R3","_SW","_5.7","_1",3,"15:09:26","0.004983877","13.88615827","274.7441152","0.242963697","0.801830668","38.86608","40.34121667","2.030876077","65.50172889","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2489-20210707-15_09_28",786.41196,1063.39,"0.260467035",0.5,"1601.671451",NA,"208.5913066","0.434318547","0.008923631","2.410639558","DARK-2490-20210707-15_09_36","601.54",NA,"0.59971428","0.847337454","0.803623292","0.881482696",188,2021,"B3R3_SW",4,29.8,"no","no",56,-0.9,-1.4
"476",2021-07-07,"B3R3","_SW","_5.7","_2",3,"15:12:46","0.005394126","11.39084362","297.7980207","0.256779818","0.801830668","39.17523333","40.38344","2.082977424","66.21213798","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2491-20210707-15_12_48",853.4513077,1052.92,"0.18944335",0.5,"1601.678861",NA,"151.7137047","0.384388178","0.007365653","2.444554192","DARK-2492-20210707-15_12_56","648.19",NA,"0.492843852","0.864123009","0.596869368","0.885082971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",2021-07-07,"B3R3","_SW","_5.7","_3",3,"15:14:25","0.005356622","15.66019969","253.8658883","0.228977111","0.801830668","39.39424333","40.40102","2.308842938","64.27587658","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2493-20210707-15_14_27",857.0963462,1094.68,"0.217034799",0.5,"1601.67262",NA,"173.8093476","0.39557679","0.010031242","2.313150875","DARK-2494-20210707-15_14_35","661.65",NA,"0.548654028","0.853962141","0.63195287","0.870723136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",2021-07-10,"B1R1","_NE","_5.12","_1",1,"13:30:21","0.001741867","9.600273081","116.836422","0.059883993","0.801830668","37.96733871","38.16725484","2.812980214","57.04979954","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-36-20210707-13_30_25",1104.094231,1343.65,"0.178287329",0.5,"1601.681487","9.600273081","142.7797569","0.408127116","0.006247709","1.699244595","DARK-37-20210707-13_30_28","795.27",548.38,"0.436842644","0.806333589","0.383337354","0.785110877",191,2021,"B1R1_NE",4,46.5,"no","no",4,-1.3,-1.84
"479",2021-07-10,"B1R1","_NE","_5.12","_2",1,"13:32:01","0.002412335","10.12158012","176.5848865","0.083344518","0.801830668","38.24757097","38.50942903","2.808197758","57.55891396","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-38-20210707-13_32_06",1049.6608,1302.84,"0.194328697",0.5,"1601.659578","10.12158012","155.6242097","0.434750238","0.006573274","1.783795401","DARK-39-20210707-13_32_08","736.43",566.41,"0.446989283","0.804038181","0.433443244","0.799144039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",2021-07-10,"B1R1","_NE","_5.12","_3",1,"13:33:54","0.001978361","7.908259354","158.8018862","0.059148639","0.801830668","39.34567","38.88915","3.223726301","56.3314752","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-40-20210707-13_33_59",1130.7072,1347.67,"0.160991044",0.5,"1601.657131","7.908259354","128.9262266","1.502444961","0.00519139","1.691192948","DARK-41-20210707-13_34_01","-677.13",2024.8,"0.107152706","0.529550624","0.344964972","0.783728536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",2021-07-10,"B1R1","_NE","_5.3","_1",1,"13:22:11","0.001414879","8.428472689","120.1569101","0.052708646","0.801830668","36.90202581","37.11990323","2.6005227","57.84065011","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-30-20210707-13_22_16",864.2898846,1028.15,"0.159373744",0.5,"1601.713268","8.428472689","127.6355206","1.182259398","0.005515993","2.527539756","DARK-31-20210707-13_22_18","-187.39",1215.54,"0.134804379","0.681314446","0.529569196","0.893600526",191,2021,"B1R1_NE",4,51.8,"no","no",13,-1.38,-1.72
"482",2021-07-10,"B1R1","_NE","_5.3","_2",1,"13:23:32","0.00229706","11.0484632","181.1634404","0.092897872","0.801830668","36.70703548","37.30000645","2.412686224","59.16918641","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-32-20210707-13_23_37",976.0840385,1203.4,"0.188894766",0.5,"1601.683192","11.0484632","151.274786","0.397556922","0.00715187","2.013827489","DARK-33-20210707-13_23_39","724.98",478.42,"0.475138919","0.835133328","0.469010337","0.83333805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",2021-07-10,"B1R1","_NE","_5.3","_3",1,"13:25:12","0.001852015","9.298391961","139.4279172","0.063653284","0.801830668","37.79496","37.52656333","2.817986943","58.03733715","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-34-20210707-13_25_17",1318.6096,1554.88,"0.151954106",0.5,"1601.674531","9.298391961","121.6905105","1.053959148","0.006059258","1.332552994","DARK-35-20210707-13_25_19","-83.9",1638.78,"0.144174569","0.558368412","0.282568876","0.712476111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",2021-07-10,"B1R1","_SW","_5.8","_1",1,"14:21:41","0.002928209","3.65879653","272.9971193","0.061809711","0.801830668","46.37052581","45.89754516","4.441347657","58.4483797","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-439-20210710-14_21_43",503.30668,695.17,"0.275994821",0.5,"1601.702264",NA,"221.0307652","1.01719004","0.002538152","4.217198671","DARK-440-20210710-14_21_50","-11.95",NA,"0.271330637","0.805671666","-8.144136224","1.008100948",191,2021,"B1R1_SW",4,NA,"no","no",6,-1.75,-1.53
"485",2021-07-10,"B1R1","_SW","_5.8","_2",1,"14:25:32","0.00321013","5.03540095","248.5905605","0.068195565","0.801830668","46.47805","46.15967","4.414551031","58.48760975","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-441-20210710-14_25_34",503.2130769,1.77,"-283.3011734",0.5,"1601.670542",NA,"-226877.572","5.435028249","0.003397682","2048.062147","DARK-442-20210710-14_25_41","-7.85",NA,"-52.12505997","0.997353282","0.699403248","1.24653747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",2021-07-10,"B1R1","_SW","_5.8","_3",1,"14:28:12","0.004019041","5.586582111","265.2348978","0.088830553","0.801830668","46.40960968","46.27190968","4.257333534","59.32840007","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-443-20210710-14_28_13",456.6896,585.14,"0.219520798",0.5,"1601.683192",NA,"175.8013866","1.001879892","0.003741782","5.198243155","DARK-444-20210710-14_28_21","-1.1",NA,"0.219108897","0.838409676","-0.961538134","1.045936499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",2021-07-10,"B1R3","_NW","_5.11","_1",1,"14:03:10","0.001190303","6.713286483","92.56382167","0.037718061","0.801830668","39.58804839","40.54065484","3.021011011","55.44905537","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-66-20210707-14_03_15",1147.396,0.93,"-1232.75914",0.5,"1601.663139","6.713286483","-987232.437","1.129032258","0.004445288","3898.827957","DARK-67-20210707-14_03_17","-0.12",1.05,"-1091.872381","0.999710501","1.597197628","1.246826317",191,2021,"B1R3_NW",4,44.1,"no","no",53,-1.29,-1.69
"488",2021-07-10,"B1R3","_NW","_5.11","_2",1,"14:05:22","0.002435181","7.542438226","181.7585293","0.064013833","0.801830668","41.54042903","40.86876129","3.641105528","56.72890222","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-68-20210707-14_05_27",825.2745385,1434.96,"0.424879761",0.5,"1601.685978","7.542438226","340.2619776","0.998878018","0.004962898","1.527485087","DARK-69-20210707-14_05_29","1.61",1433.35,"0.425357004","0.60461819","0.851240735","0.753712494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",2021-07-10,"B1R3","_NW","_5.11","_3",1,"14:07:16","0.001293015","9.16582017","15.8804862","0.040756447","0.801830668","39.80859355","40.79809677","3.036265772","55.61153646","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-70-20210707-14_07_21",836.11168,1134.31,"0.262889616",0.5,"1601.702556","9.16582017","210.5354847","1.25781312","0.005976382","2.197397537","DARK-71-20210707-14_07_23","-292.44",1426.75,"0.209005306","0.6359663","0.717544675","0.857095736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",2021-07-10,"B1R3","_NW","_5.6","_1",1,"13:56:21","0.001725054","7.486150198","148.6104127","0.053111955","0.801830668","39.77868","39.89564667","3.117794809","57.08639138","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-60-20210707-13_56_26",736.3369615,849.14,"0.132843864",0.5,"1601.7031","7.486150198","106.3882142","0.997927315","0.004927703","3.27119203","DARK-61-20210707-13_56_28","1.76",847.38,"0.133119779","0.766245159","0.864977438","0.955155937",191,2021,"B1R3_NW",4,45.2,"no","no",44,-1.46,-1.78
"491",2021-07-10,"B1R3","_NW","_5.6","_2",1,"13:58:19","0.001980205","8.730870249","132.8737457","0.058406313","0.801830668","40.25059355","40.02597742","3.25357927","57.38055112","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-62-20210707-13_58_24",1150.6396,1512.92,"0.239457737",0.5,"1601.659784","8.730870249","191.764914","0.999299368","0.00570498","1.397245063","DARK-63-20210707-13_58_26","1.06",1511.86,"0.239625627","0.583024894","0.456162503","0.726904719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",2021-07-10,"B1R3","_NW","_5.6","_3",1,"14:00:21","0.0017677","8.001910735","118.0869229","0.050205781","0.801830668","40.54290968","40.15334839","3.371272431","56.99469983","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-64-20210707-14_00_26",1122.917692,1340.37,"0.162233046",0.5,"1601.659723","8.001910735","129.9210677","0.998716772","0.005249853","1.705849877","DARK-65-20210707-14_00_28","1.72",1338.65,"0.162441495","0.630729466","0.349803374","0.786238757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",2021-07-10,"B1R3","_SW","_5.4","_1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,2021,"B1R3_SW",4,NA,"no","no",46,NA,NA
"494",2021-07-10,"B1R4","_NE","_5.10","_1",1,"14:27:12","0.001685415","6.646071724","140.5228098","0.04560537","0.801830668","41.52159","41.24019667","3.521693142","57.02933411","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-84-20210707-14_27_17",807.13192,938.06,"0.139573247",0.5,"1601.665761","6.646071724","111.7748453","0.997388227","0.004403315","2.866319852","DARK-85-20210707-14_27_19","2.45",935.61,"0.139938735","0.74185725","0.59694142","0.924579393",191,2021,"B1R4_NE",4,40.7,"no","no",58,-1.43,-1.48
"495",2021-07-10,"B1R4","_NE","_5.10","_2",1,"14:28:37","0.002659496","10.07664509","149.6157564","0.073693423","0.801830668","41.65088667","41.39952","3.453571559","58.09324907","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-86-20210707-14_28_42",865.0633077,85.97,"-9.062385805",0.5,"1601.681111","10.07664509","-7257.526081","0.991741305","0.00654513","41.18727463","DARK-87-20210707-14_28_44","0.71",85.26,"-9.137852542","0.976487329","1.231264938","1.217583973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",2021-07-10,"B1R4","_NE","_5.10","_3",1,"14:30:07","0.001888269","7.303150878","150.10034","0.052476474","0.801830668","41.40768065","41.56168387","3.433245705","56.56663279","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-88-20210707-14_30_12",1000.60732,1196.74,"0.163889132",0.5,"1601.669856","7.303150878","131.2481413","0.999891372","0.00481355","2.030599796","DARK-89-20210707-14_30_14","0.13",1196.61,"0.163906937","0.670056332","0.41030951","0.835628196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",2021-07-10,"B1R4","_NE","_5.14","_1",1,"14:21:53","0.002425491","11.91515332","127.1927512","0.078931249","0.801830668","40.17577667","40.45818","2.955325941","59.60505017","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-78-20210707-14_21_58",1213.635,1648.46,"0.263776494",0.5,"1601.706072","11.91515332","211.2462064","0.998592626","0.007692872","1.200138311","DARK-79-20210707-14_22_00","2.32",1646.14,"0.26414825","0.545832276","0.46768877","0.680297153",191,2021,"B1R4_NE",4,44.5,"no","no",67,-1.39,-1.82
"498",2021-07-10,"B1R4","_NE","_5.14","_2",1,"14:23:46","0.002286121","10.10442769","144.2355098","0.071471781","0.801830668","40.54248065","40.87059677","3.06849205","58.75654299","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-80-20210707-14_23_51",1283.751538,1442.46,"0.110026248",0.5,"1601.644206","10.10442769","88.1114512","0.999896011","0.006562628","1.514343552","DARK-81-20210707-14_23_53","0.15",1442.31,"0.110037691","0.602306787","0.219291896","0.751133501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",2021-07-10,"B1R4","_NE","_5.14","_3",1,"14:25:40","0.001778243","9.549174981","68.09270008","0.050238037","0.801830668","41.16820323","41.0212129","3.378384951","57.62346306","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-82-20210707-14_25_45",973.10048,1170.23,"0.168453654",0.5,"1601.677956","9.549174981","134.9042524","1.002751596","0.00621582","2.099253993","DARK-83-20210707-14_25_47","-3.22",1173.45,"0.16799141","0.67674088","0.436608745","0.844744078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",2021-07-10,"B1R4","_SW","_5.7","_1",1,"16:00:52","0.001285416","1.354303705","271.2552815","0.022649522","0.801830668","48.32222667","47.89668","5.232320544","55.34821171","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-481-20210710-16_00_54",532.8979231,597.75,"0.108493646",0.5,"1601.705471",NA,"86.88743321","-0.000585529","0.001099372","5.067486407","DARK-482-20210710-16_01_02","598.1",NA,"-185.2916484","1.00011556","-0.536062999","1.041600351",191,2021,"B1R4_SW",4,38.5,"no","no",60,-1.35,-1.5
"501",2021-07-10,"B1R4","_SW","_5.7","_2",1,"16:06:17","0.00254086","2.869912309","272.9915673","0.049011054","0.801830668","47.86725","48.07606333","4.805451816","56.33584936","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-485-20210710-16_06_19",488.97652,573.5,"0.147381831",0.5,"1601.703998",NA,"118.0310339","0.998186574","0.002045621","5.324045336","DARK-486-20210710-16_06_27","1.04",NA,"0.147649583","0.842114844","-0.582003549","1.049939096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",2021-07-10,"B1R4","_SW","_5.7","_3",1,"16:03:30","0.004167656","3.578984605","296.2573691","0.083461537","0.801830668","47.90110333","48.13013","4.653583176","57.69444165","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-483-20210710-16_03_32",457.94504,536.29,"0.146086931",0.5,"1601.671792",NA,"116.9916579","0.197094855","0.00248837","5.762833542","DARK-484-20210710-16_03_40","430.59",NA,"0.741201135","0.966929996","-0.429432255","1.062734341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",2021-07-10,"B2R1","_NE","_5.7","_1",2,"13:36:59","0.003566755","12.35045933","205.6481","0.12292609","0.801830668","38.93110323","39.19158065","2.828017573","58.7742674","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-42-20210707-13_37_04",1266.364,1574.22,"0.195560976",0.5,"1601.644628","12.35045933","156.6095936","0.423670135","0.007964954","1.303896533","DARK-43-20210707-13_37_06","907.27",666.95,"0.461587825","0.754759024","0.359858615","0.705825747",191,2021,"B2R1_NE",4,46,"no","no",23,-1.51,-1.51
