"","date","BLOCK","SUB_BLOCK","VINE","LEAF","treatment","hhmmss","E","A","Ci","gsw","Fv.Fm","Tleaf","Tair","VPDleaf","RHcham","DarkAdaptedID","Fo","Fm","Fv","Adark","LightAdaptedID","Fs","Fm.","PhiPS2","PS2.1","Qabs_fs","Afs","ETR","Fv..Fm.","PhiCO2","NPQ","DarkPulseID","Fo.","Fv.","qP","qN","qP_Fo","qN_Fo","day","year","block_id","round","leaf_temp","Leak","wrong_vine","pixel_number","stem_wp_MPa","leaf_wp_MPa"
"109",2021-06-17,"B3R2","_SE","_5.7","_2",3,"05:17:26","0.000329373","-0.632935371","445.6024618","0.017562748",0.802200818,"19.59345","20.4354","1.865763192","17.52316172","RECT-128-20210617-05_17_18",522.4588462,2641.36,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","2.93648E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.246570655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",2021-06-17,"B3R3","_NE","_5.12","_1",3,"05:40:31","0.000380467","-0.187146134","402.6595952","0.02131606",0.815188173,"17.81908667","18.71273667","1.781849058","12.28005738","RECT-113-20210617-05_40_32",896.4464,4850.59,3954.1436,"-0.187146134","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.187146134","#DIV/0!","#DIV/0!","5.28731E-15","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.226710633,168,2021,"B3R3_NE",1,NA,"no","no",63,NA,-0.27
"111",2021-06-17,"B3R3","_NE","_5.12","_2",3,"05:42:58","0.000514343","-0.149358553","396.8717393","0.028988671",0.798610761,"17.88009333","18.79870333","1.773606679","12.95462587","RECT-114-20210617-05_43_00",783.5511538,3890.73,3107.178846,"-0.149358553","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.149358553","#DIV/0!","#DIV/0!","6.79287E-12","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.252174462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",2021-06-17,"B3R3","_NE","_5.9","_1",3,"05:36:03","0.001172044","0.063581547","386.732363","0.067080295",0.813813831,"17.08168333","18.66293333","1.760630636","8.985608379","RECT-111-20210617-05_36_05",844.3673077,4535.07,3690.702692,"0.063581547","-",0,0,"#DIV/0!",0.5,"0.0209979","0.063581547","#DIV/0!","#DIV/0!","3.15936E-11","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.228782261,168,2021,"B3R3_NE",1,NA,"no","no",54,NA,-0.33
"113",2021-06-17,"B3R3","_NE","_5.9","_2",3,"05:38:29","0.001143945","-0.437381473","399.4957878","0.066883859",0.798785306,"16.7727129","18.62223548","1.723734331","8.960876977","RECT-112-20210617-05_38_31",787.0311538,3911.4,3124.368846,"-0.437381473","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.437381473","#DIV/0!","#DIV/0!","-6.75189E-12","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.251900845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",2021-06-17,"B3R3","_SE","_5.3","_1",3,"05:29:31","0.000159543","0.234169669","345.4111107","0.008674169",0.819232407,"19.71833667","20.03749667","1.825098619","20.44566968","RECT-133-20210617-05_29_22",441.4380769,2442.02,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","-9.01751E-12","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.220654836,168,2021,"B3R3_SE",1,NA,"no","no",65,NA,-0.68
"115",2021-06-17,"B3R3","_SE","_5.3","_2",3,"05:31:20","0.000414918","-0.063903181","392.6601553","0.022555786",0.807145727,"19.46277097","19.9687871","1.830810607","18.73818404","RECT-134-20210617-05_31_11",531.0203846,2753.48,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","-2.48289E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.238933649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",2021-06-22,"B1R1","_NW","_5.14","_1",1,"02:32:17","0.001771659","0.440075164","377.8996716","0.095336974",0.809562298,"22.70559","24.51730667","1.876807942","28.90794601","RECT-1988-20210622-02_32_10",725.0268,3807.16,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020998236",NA,"#DIV/0!","#DIV/0!","1.55973E-13","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.235235388,173,2021,"B1R1_NW",1,NA,"no","no",4,NA,-0.61
"117",2021-06-22,"B1R1","_NW","_5.14","_2",1,"02:34:38","0.000413372","0.75473421","333.8123492","0.02202271",0.820516535,"22.80434194","23.79027419","1.869817513","30.99576817","RECT-1989-20210622-02_34_32",785.0176,4373.76,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020998236",NA,"#DIV/0!","#DIV/0!","-2.68062E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.218744483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",2021-06-22,"B1R1","_SE","_5.10","_1",1,"04:36:56","0.000694567","-0.389996915","404.1223605","0.04431372",0.816450113,"22.82923871","24.56131613","1.564362268","39.59203279","RECT-267-20210622-04_37_01",779.5896,4247.29,3467.7004,"-0.389996915","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.389996915","#DIV/0!","#DIV/0!","1.35514E-11","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.224814577,173,2021,"B1R1_SE",1,NA,"no","no",15,NA,NA
"119",2021-06-22,"B1R1","_SE","_5.10","_2",1,"04:38:37","0.000508376","-0.198206921","399.5327581","0.026767798",0.812018848,"22.87734667","24.07068333","1.892209795","30.14404979","RECT-268-20210622-04_38_42",813.2365385,4326.16,3512.923462,"-0.198206921","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.198206921","#DIV/0!","#DIV/0!","1.35157E-11","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.231498508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",2021-06-22,"B1R1","_SE","_5.3","_1",1,"04:32:49","0.000297529","-0.141036379","401.8205437","0.019240932",0.817644458,"24.29703226","25.73428387","1.529014364","45.75603404","RECT-265-20210622-04_32_55",749.2369231,4108.66,3359.423077,"-0.141036379","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.141036379","#DIV/0!","#DIV/0!","2.93498E-11","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.223025474,173,2021,"B1R1_SE",1,NA,"no","no",6,NA,-0.7
"121",2021-06-22,"B1R1","_SE","_5.3","_2",1,"04:34:25","0.001496525","-0.70798747","402.1284907","0.084195556",0.825263188,"23.51628333","25.10727","1.787344423","35.05246094","RECT-266-20210622-04_34_31",742.2348,4247.73,3505.4952,"-0.70798747","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.70798747","#DIV/0!","#DIV/0!","4.48892E-12","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.21173465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",2021-06-22,"B1R3","_NE","_5.14","_1",1,"02:58:37","0.000845084","0.110622227","402.5490097","0.066258517",0.81477361,"18.01402258","19.42785806","1.285788362","34.7639181","RECT-2001-20210622-02_58_31",865.9556,4675.12,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020998236",NA,"#DIV/0!","#DIV/0!","1.31572E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.227334793,173,2021,"B1R3_NE",1,NA,"no","no",53,NA,-0.39
"123",2021-06-22,"B1R3","_NE","_5.14","_2",1,"02:59:51","0.000345744","1.094380226","316.8320043","0.023446638",0.729076959,"18.91026364","19.67951818","1.474356877","31.23331549","RECT-2003-20210622-02_59_44",1233.7456,4553.86,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020998236",NA,"#DIV/0!","#DIV/0!","-2.05673E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.371597316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",2021-06-22,"B1R3","_SE","_5.10","_1",1,"05:11:51","0.000144834","-0.012697069","391.136594","0.008082415",0.809310041,"18.40891935","19.63075161","1.789812053","14.62109162","RECT-281-20210622-05_11_56",846.9303846,4441.4,3594.469615,"-0.012697069","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.012697069","#DIV/0!","#DIV/0!","-6.77279E-12","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.235620404,173,2021,"B1R3_SE",1,NA,"no","no",55,NA,NA
"125",2021-06-22,"B1R3","_SE","_5.10","_2",1,"05:14:06","0.011506673","-0.499013543","393.1288712","6.248663656",0.822826803,"15.87148","19.11062333","0.388131034","64.02508236","RECT-282-20210622-05_14_12",794.9353846,4486.77,3691.834615,"-0.499013543","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.499013543","#DIV/0!","#DIV/0!","2.48318E-11","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.215322588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",2021-06-22,"B1R3","_SE","_5.6","_1",1,"05:07:33","0.000627454","0.054203895","386.9708446","0.038437657",0.829694741,"17.74589667","19.78333","1.640086199","17.20392088","RECT-279-20210622-05_07_39",785.4223077,4611.85,3826.427692,"0.054203895","-",0,0,"#DIV/0!",0.5,"0.0209979","0.054203895","#DIV/0!","#DIV/0!","-1.12851E-11","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.205262551,173,2021,"B1R3_SE",1,NA,"no","no",46,NA,-0.61
"127",2021-06-22,"B1R3","_SE","_5.6","_2",1,"05:09:43","0.001800157","-0.346316754","393.6359925","0.102861308",0.824057654,"17.84372581","19.73013226","1.780464547","11.72367177","RECT-280-20210622-05_09_49",827.3724,4702.52,3875.1476,"-0.346316754","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.346316754","#DIV/0!","#DIV/0!","-2.25821E-11","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.213507326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",2021-06-22,"B1R4","_NW","_5.14","_1",1,"03:11:37","0.001462512","1.094777919","397.2002331","0.099292092",0.814056242,"16.74855484","17.80764194","1.498151848","20.31113791","RECT-2008-20210622-03_11_30",788.9407692,4242.9,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020998236",NA,"#DIV/0!","#DIV/0!","-2.44375E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.228416353,173,2021,"B1R4_NW",1,NA,"no","no",67,NA,-0.63
"129",2021-06-22,"B1R4","_NW","_5.14","_2",1,"03:13:02","0.00124523","0.743535226","376.940421","0.08596668",0.812958246,"16.06478065","17.84047419","1.470657148","17.63422801","RECT-2009-20210622-03_12_55",816.2764,4364.14,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020998236",NA,"#DIV/0!","#DIV/0!","6.65132E-12","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.230075474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",2021-06-22,"B1R4","_SE","_5.10","_1",1,"05:34:30","0.003969616","-0.430113074","393.0714776","0.346537402",0.81629195,"15.36031613","18.10498387","1.218004319","25.58618584","RECT-288-20210622-05_34_36",843.0380769,4589.01,3745.971923,"-0.430113074","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.430113074","#DIV/0!","#DIV/0!","2.03191E-11","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.225051894,173,2021,"B1R4_SE",1,NA,"no","no",60,NA,-0.9
"131",2021-06-22,"B1R4","_SE","_5.10","_2",1,"05:37:34","0.006692652","-0.045032102","391.6846517","0.921178636",0.781150952,"14.82622667","18.06199667","0.84884646","40.56428861","RECT-289-20210622-05_37_39",792.7719231,3622.46,2829.688077,"-0.045032102","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.045032102","#DIV/0!","#DIV/0!","-1.35375E-11","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.280162301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",2021-06-22,"B1R4","_SE","_5.6","_1",1,"05:30:25","0.00182303","0.012588998","388.5000243","0.11208386",0.808449747,"16.80847667","18.28072333","1.658764608","12.44323126","RECT-286-20210622-05_30_30",802.4768,4189.38,3386.9032,"0.012588998","-",0,0,"#DIV/0!",0.5,"0.0209979","0.012588998","#DIV/0!","#DIV/0!","1.57992E-11","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.236935263,173,2021,"B1R4_SE",1,NA,"no","no",69,NA,-0.76
"133",2021-06-22,"B1R4","_SE","_5.6","_2",1,"05:32:57","0.010771009","-0.478869774","393.7351403","7.361355112",0.81203154,"14.53568","17.99276667","0.33717936","63.93717206","RECT-287-20210622-05_33_03",807.3376923,4295.07,3487.732308,"-0.478869774","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.478869774","#DIV/0!","#DIV/0!","-4.51007E-12","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.23147926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",2021-06-22,"B2R1","_NW","_5.10","_1",2,"02:42:42","0.000553904","-0.030141816","389.3084118","0.030200498",0.809846591,"20.81208387","21.85552258","1.834870346","24.04302639","RECT-1992-20210622-02_42_35",723.3188462,3803.87,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020998236",NA,"#DIV/0!","#DIV/0!","8.96283E-12","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.234801764,173,2021,"B2R1_NW",1,NA,"no","no",23,NA,-0.3
"135",2021-06-22,"B2R1","_NW","_5.10","_2",2,"02:44:25","0.000753284","-0.188375692","395.8113862","0.040402696",0.809397264,"20.78628065","21.60774516","1.869267521","22.93100948","RECT-1993-20210622-02_44_18",739.8188,3881.47,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020998236",NA,"#DIV/0!","#DIV/0!","1.7966E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.23548725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",2021-06-22,"B2R1","_NW","_5.5","_1",2,"02:39:02","0.00301042","0.680496825","379.0327029","0.162208548",0.810296718,"21.0613129","22.6556129","1.902496278","21.83088984","RECT-1990-20210622-02_38_55",729.3730769,3844.81,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020998236",NA,"#DIV/0!","#DIV/0!","-2.02606E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.234115822,173,2021,"B2R1_NW",1,NA,"no","no",14,NA,-0.44
"137",2021-06-22,"B2R1","_NW","_5.5","_2",2,"02:40:53","0.000734944","-0.077362963","390.7759691","0.037201076",0.803341548,"21.36073667","22.18811","1.978910121","21.34394","RECT-1991-20210622-02_40_46",866.5912,4406.58,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020998236",NA,"#DIV/0!","#DIV/0!","-8.98497E-12","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.244800549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",2021-06-22,"B2R1","_SW","_5.10","_1",2,"04:42:04","0.001690858","-0.487001591","396.4610703","0.093930182",0.808897884,"21.55758065","23.13615484","1.81959559","26.84287713","RECT-269-20210622-04_42_09",816.6576923,4273.41,3456.752308,"-0.487001591","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.487001591","#DIV/0!","#DIV/0!","3.16022E-11","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.236249988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",2021-06-22,"B2R1","_SW","_5.10","_2",2,"04:44:19","0.000779425","-0.455506617","404.8456009","0.048306088",0.820832771,"21.21936452","22.79411935","1.616372429","32.7999755","RECT-270-20210622-04_44_24",825.1869231,4605.68,3780.493077,"-0.455506617","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.455506617","#DIV/0!","#DIV/0!","-1.35408E-11","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.218274946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",2021-06-22,"B2R1","_SW","_5.3","_1",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,2021,"B2R1_SW",1,NA,"no","no",16,NA,-0.7
"141",2021-06-22,"B2R2","_NW","_5.4","_1",2,"02:46:28","0.000796167","-0.427551116","404.821133","0.052579538",0.808760646,"19.44633871","21.18435161","1.521632932","29.5412026","RECT-1994-20210622-02_46_22",734.9424,3843.05,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020998236",NA,"#DIV/0!","#DIV/0!","-2.46622E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.236459767,173,2021,"B2R2_NW",1,NA,"no","no",24,NA,-0.31
"142",2021-06-22,"B2R2","_NW","_5.4","_2",2,"02:48:37","0.001461652","-0.147225767","389.5702205","0.071353641",0.778683539,"20.04915806","20.93244194","2.069544865","11.43476446","RECT-1995-20210622-02_48_30",879.744,3975.05,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020998236",NA,"#DIV/0!","#DIV/0!","-9.03454E-12","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.284218749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",2021-06-22,"B2R2","_SW","_5.10","_1",2,"04:48:12","0.01010523","-1.072142727","393.4597714","2.043565753",0.784219925,"17.22277097","21.72690968","0.67627827","49.65855699","RECT-271-20210622-04_48_18",751.562,3483,2731.438,"-1.072142727","-",0,0,"#DIV/0!",0.5,"0.0209979","-1.072142727","#DIV/0!","#DIV/0!","-1.82306E-11","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.275152502,173,2021,"B2R2_SW",1,NA,"no","no",26,NA,-0.6
"144",2021-06-22,"B2R2","_SW","_5.10","_2",2,"04:53:57","0.002128757","-0.425874091","393.3964891","0.11469695",0.82507919,"19.53661613","20.97319032","1.889214125","15.68742531","RECT-274-20210622-04_54_03",849.0936,4854.16,4005.0664,"-0.425874091","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.425874091","#DIV/0!","#DIV/0!","5.28731E-15","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.212004875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",2021-06-22,"B2R2","_SW","_5.13","_1",2,"04:50:14","0.003295534","-0.893320541","395.7399627","0.184476281",0.807659455,"19.75494333","21.33415333","1.8409918","18.45806581","RECT-272-20210622-04_50_20",833.0596,4331.17,3498.1104,"-0.893320541","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.893320541","#DIV/0!","#DIV/0!","-1.57773E-11","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.2381456,173,2021,"B2R2_SW",1,NA,"no","no",35,NA,-0.75
"146",2021-06-22,"B2R2","_SW","_5.13","_2",2,"04:52:35","0.001928113","-1.347712477","409.0536591","0.111127012",0.789238684,"19.55076333","21.18333333","1.763945523","20.52842952","RECT-273-20210622-04_52_40",800.09,3796.19,2996.1,"-1.347712477","-",0,0,"#DIV/0!",0.5,"0.0209979","-1.347712477","#DIV/0!","#DIV/0!","2.25239E-12","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.267043824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",2021-06-22,"B2R3","_NW","_5.14","_1",2,"03:15:16","0.001213432","0.24388531","395.1874391","0.088442114",0.82510495,"16.74010323","17.76553548","1.392560896","25.48842628","RECT-2010-20210622-03_15_10",787.5611538,4503.05,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020998236",NA,"#DIV/0!","#DIV/0!","-2.37925E-14","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.211967035,173,2021,"B2R3_NW",1,NA,"no","no",48,NA,-0.27
"148",2021-06-22,"B2R3","_NW","_5.14","_2",2,"03:16:48","0.001181564","0.505381738","382.3715257","0.079721145",0.832394066,"16.41765333","17.83146667","1.503307351","18.0850351","RECT-2011-20210622-03_16_42",764.4238462,4560.84,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020998236",NA,"#DIV/0!","#DIV/0!","-9.17861E-12","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.201354071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",2021-06-22,"B2R3","_NW","_5.7","_1",2,"03:18:18","0.00190572","0.789281813","384.3916449","0.154649762",0.812504133,"15.85626129","17.80602581","1.266622196","26.45916804","RECT-2012-20210622-03_18_12",781.3984,4167.55,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020998236",NA,"#DIV/0!","#DIV/0!","-4.40954E-12","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.23076297,173,2021,"B2R3_NW",1,NA,"no","no",47,NA,-0.25
"150",2021-06-22,"B2R3","_NW","_5.7","_2",2,"03:19:45","0.002679056","1.497028942","399.3387958","0.279742776",0.814724308,"15.66529333","17.73563333","1.005791938","38.3028628","RECT-2013-20210622-03_19_39",784.6592308,4235.09,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020998236",NA,"#DIV/0!","#DIV/0!","9.70734E-12","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.227409064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",2021-06-22,"B2R3","_SE","_5.5","_1",2,"05:40:56","0.005465858","-0.395221812","392.139688","0.534819634",0.798214529,"15.93775806","17.84567097","1.121665295","33.9202667","RECT-290-20210622-05_41_02",796.2273077,3945.91,3149.682692,"-0.395221812","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.395221812","#DIV/0!","#DIV/0!","4.51536E-12","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.252796039,173,2021,"B2R3_SE",1,NA,"no","no",50,NA,-0.53
"152",2021-06-22,"B2R3","_SE","_5.5","_2",2,"05:43:17","0.010959768","-0.141865364","393.3239641","10.40088839",0.753819341,"14.43929677","17.75969677","0.298025693","66.29570264","RECT-291-20210622-05_43_23",858.8184615,3488.57,2629.751538,"-0.141865364","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.141865364","#DIV/0!","#DIV/0!","-1.1291E-11","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.326577796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",2021-06-22,"B3R1","_NW","_5.6","_1",3,"03:22:15","0.010292958","0.82703781","394.0635785","5.282736523",0.803273189,"14.18506667","17.09048667","0.379110748","63.63498503","RECT-2014-20210622-03_22_09",812.4561538,4129.87,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020998236",NA,"#DIV/0!","#DIV/0!","-1.12988E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.244906482,173,2021,"B3R1_NW",1,NA,"no","no",18,NA,-0.3
"154",2021-06-22,"B3R1","_NW","_5.6","_2",3,"03:23:23","0.00259688","1.492409156","382.3520867","0.228550363",0.818962096,"16.18829667","17.40204667","1.182248513","33.31444779","RECT-2015-20210622-03_23_17",828.1796154,4574.62,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020998236",NA,"#DIV/0!","#DIV/0!","-3.60483E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.221057732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",2021-06-22,"B3R1","_SW","_5.14","_1",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,2021,"B3R1_SW",1,NA,"no","no",29,NA,-0.45
"156",2021-06-22,"B3R1","_SW","_5.9","_1",3,"05:46:23","0.003018974","-0.064143974","390.0732589","0.217730482",0.805413498,"16.15471935","17.62972903","1.441577752","19.8282062","RECT-292-20210622-05_46_28",847.9496,4357.7,3509.7504,"-0.064143974","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.064143974","#DIV/0!","#DIV/0!","2.25768E-12","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.241598263,173,2021,"B3R1_SW",1,NA,"no","no",20,NA,-0.4
"157",2021-06-22,"B3R1","_SW","_5.9","_2",3,"05:48:54","0.003090985","-0.037210601","390.222165","0.234863245",0.796964782,"15.65313333","17.60755667","1.372855964","20.37949685","RECT-293-20210622-05_48_59",824.7656,4062.18,3237.4144,"-0.037210601","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.037210601","#DIV/0!","#DIV/0!","3.63502E-15","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.254760589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",2021-06-22,"B3R2","_NE","_5.14","_1",3,"02:54:47","0.002006811","0.168892154","391.1284722","0.146584089",0.742627551,"18.16866071","19.93965357","1.401532529","29.59187753","RECT-1999-20210622-02_54_40",1083.4608,4209.7,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020998236",NA,"#DIV/0!","#DIV/0!","-1.56793E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.346570026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",2021-06-22,"B3R2","_NE","_5.14","_2",3,"02:56:41","0.002227968","0.284039323","393.9193562","0.161101835",0.800054922,"17.91589677","19.61629355","1.420249864","27.93442417","RECT-2000-20210622-02_56_34",925.2538462,4627.54,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020998236",NA,"#DIV/0!","#DIV/0!","1.758E-12","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.24991419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",2021-06-22,"B3R2","_NE","_5.15","_1",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,2021,"B3R2_NE",1,NA,"no","no",34,NA,-0.25
"161",2021-06-22,"B3R2","_NE","_5.7","_1",3,"02:50:56","0.000846956","0.211510723","384.1990817","0.049121967",0.803530215,"19.48953548","20.36910323","1.733244237","22.50134419","RECT-1996-20210622-02_50_50",811.1648,4128.7,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020998236",NA,"#DIV/0!","#DIV/0!","3.70105E-14","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.244508272,173,2021,"B3R2_NE",1,NA,"no","no",43,NA,-0.25
"162",2021-06-22,"B3R2","_NE","_5.7","_2",3,"02:52:50","0.002643528","1.200839648","397.225302","0.188242567",0.799279998,"17.52831667","20.10641667","1.450013984","23.73368172","RECT-1997-20210622-02_52_44",883.9588462,4403.94,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020998236",NA,"#DIV/0!","#DIV/0!","2.10854E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.251126017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
