"","date","year","day","hhmmss","pixel_number","BH_Block","BH_Vine","BH_Leaf","round","E","A","Ci","gsw","Fv.Fm","Tleaf","Tair","VPDleaf","RHcham","Leaf_wp_bar","Stem_wp_bar","Leak","wrong_vine","treatment","Rep"
"288",2019-07-01,2019,182,"11:28:15",27,"B2_R2",5,2,"2",0.002251336,9.126234091,189.0525503,0.079758262,0.774975295,35.52789355,35.87004516,2.774778997,51.31086797,NA,NA,NA,NA,3,2
"289",2019-07-01,2019,182,"15:46:10",27,"B2_R2",5,2,"3",0.001708972,4.780208593,200.6948178,0.04423952,0.774975295,40.00549355,39.64619355,3.712514624,50.90700348,NA,NA,NA,NA,3,2
"290",2019-07-01,2019,182,"18:03:10",27,"B2_R2",5,2,"4",0.000782864,3.218533045,175.3805876,0.025111585,0.774975295,36.12191034,35.99114483,3.012468593,50.22628216,NA,NA,NA,NA,3,2
"291",2019-07-01,2019,182,"11:24:23",75,"B2_R3",1,2,"2",0.002131976,9.830801864,193.0389281,0.083137483,0.776632986,34.04624839,34.76894839,2.539542545,50.52032093,NA,NA,NA,NA,3,3
"292",2019-07-01,2019,182,"15:34:47",75,"B2_R3",1,2,"3",0.002718484,8.184592318,186.7227403,0.068388146,0.776632986,39.09976452,39.38271935,3.873393804,44.48929904,NA,NA,NA,NA,3,3
"293",2019-07-01,2019,182,"17:48:40",75,"B2_R3",1,2,"4",0.000683846,5.032270817,11.77072051,0.021501749,0.776632986,36.39224516,36.60782903,3.079224124,48.92902632,NA,NA,NA,NA,3,3
"294",2019-07-01,2019,182,"11:30:23",75,"B2_R3",3,2,"2",0.000322459,1.405016033,183.5357608,0.011183533,0.776632986,35.1116871,35.00753226,2.800696887,51.01471885,NA,NA,NA,NA,3,3
"295",2019-07-01,2019,182,"15:43:46",75,"B2_R3",3,2,"3",0.000920857,4.463845221,110.6146305,0.026120982,0.776632986,38.28975161,38.4132129,3.402466441,49.35597386,NA,NA,NA,NA,3,3
"296",2019-07-01,2019,182,"17:56:28",75,"B2_R3",3,2,"4",0.001246956,6.759845003,117.5890922,0.04053514,0.776632986,35.93160323,36.22557742,2.995692271,48.82649824,NA,NA,NA,NA,3,3
"297",2019-07-01,2019,182,"19:17:55",75,"B2_R3",3,2,"5",0.00039575,3.172214433,81.35551673,0.016448407,0.776632986,31.58214839,32.04872903,2.351674029,48.27697162,NA,NA,NA,NA,3,3
"298",2019-07-01,2019,182,"11:37:24",75,"B2_R3",5,2,"2",0.002669666,12.00153618,189.5100408,0.100134875,0.776632986,34.88980645,35.65099355,2.645413683,50.69981268,NA,NA,NA,NA,3,3
"299",2019-07-01,2019,182,"15:50:37",75,"B2_R3",5,2,"3",0.001187006,5.759631868,109.9503909,0.033757115,0.776632986,38.3326129,38.75341613,3.399176094,48.7318343,NA,NA,NA,NA,3,3
"300",2019-07-01,2019,182,"18:02:53",75,"B2_R3",5,2,"4",0.001362862,6.840315849,141.4582655,0.045076874,0.776632986,35.93413871,36.61206774,2.946619395,48.61147585,NA,NA,NA,NA,3,3
"301",2019-07-01,2019,182,"10:54:49",23,"B3_R1",2,2,"2",0.002824266,11.7290978,217.8838338,0.113248806,0.776632986,33.51747097,34.09401935,2.492131547,50.43180968,NA,NA,NA,NA,2,3
"302",2019-07-01,2019,182,"14:23:02",23,"B3_R1",2,2,"3",0.003768968,13.81394283,198.9930196,0.122010558,0.776632986,36.61781935,37.15740323,3.067180552,48.86363741,NA,NA,NA,NA,2,3
"303",2019-07-01,2019,182,"17:35:50",23,"B3_R1",2,2,"4",0.001596421,6.521187471,145.2751854,0.044016375,0.776632986,37.15815806,37.49943226,3.530923757,43.6591305,NA,NA,NA,NA,2,3
"304",2019-07-01,2019,182,"11:01:32",23,"B3_R1",4,2,"2",0.005819756,21.01882151,254.0012038,0.271897817,0.776632986,32.82329677,34.23562581,2.220591128,51.38082621,NA,NA,NA,NA,2,3
"305",2019-07-01,2019,182,"14:29:37",23,"B3_R1",4,2,"3",0.00369347,13.43243286,196.8329456,0.117014384,0.776632986,36.86296774,37.47072581,3.128545349,48.37653114,NA,NA,NA,NA,2,3
"306",2019-07-01,2019,182,"17:22:05",23,"B3_R1",4,2,"4",0.003565097,12.67166698,209.0408775,0.117361964,0.776632986,36.18320323,36.67253226,3.01282397,48.70529958,NA,NA,NA,NA,2,3
"307",2019-07-01,2019,182,"19:05:28",23,"B3_R1",4,2,"5",0.000626846,4.082276369,138.8501148,0.026213075,0.776632986,31.85647097,32.4017,2.342235076,49.01380585,NA,NA,NA,NA,2,3
"308",2019-07-01,2019,182,"11:08:08",23,"B3_R1",6,2,"2",0.00329423,17.6406501,149.0078352,0.132392556,0.776632986,33.76073226,34.14437419,2.495642649,51.54794405,NA,NA,NA,NA,2,3
"309",2019-07-01,2019,182,"14:37:17",23,"B3_R1",6,2,"3",0.004137835,13.12834597,211.6438564,0.125368339,0.776632986,36.21372258,37.22197742,3.287632904,43.1179691,NA,NA,NA,NA,2,3
"310",2019-07-01,2019,182,"17:30:59",23,"B3_R1",6,2,"4",0.002530221,8.000271506,190.0716152,0.067597382,0.776632986,37.35751613,37.52536452,3.664759087,42.60520815,NA,NA,NA,NA,2,3
"311",2019-07-01,2019,182,"11:51:22",48,"B3_R3",2,2,"2",0.004156711,14.47917339,223.6038603,0.166040347,0.774975295,34.38522581,35.44586774,2.51727103,50.8111177,NA,NA,NA,NA,2,1
"312",2019-07-01,2019,182,"15:00:06",48,"B3_R3",2,2,"3",0.00280711,8.615302428,215.872079,0.089488261,0.774975295,37.11897097,37.45962581,3.073452895,50.62013959,NA,NA,NA,NA,2,1
"313",2019-07-01,2019,182,"17:43:52",48,"B3_R3",2,2,"4",0.000972797,4.355488185,156.322071,0.03122954,0.774975295,36.35032759,36.36734828,3.012970447,50.43586533,NA,NA,NA,NA,2,1
"314",2019-07-01,2019,182,"11:57:44",48,"B3_R3",3,2,"2",0.001595096,7.190807388,167.8382455,0.055451629,0.774975295,35.62428387,36.17954839,2.810759219,50.36262269,NA,NA,NA,NA,2,1
"315",2019-07-01,2019,182,"15:06:54",48,"B3_R3",3,2,"3",0.001870847,6.533153482,181.3351594,0.054487164,0.774975295,38.05819355,37.91328387,3.32903829,50.54685204,NA,NA,NA,NA,2,1
"316",2019-07-01,2019,182,"17:50:18",48,"B3_R3",3,2,"4",0.001427488,5.964855334,178.8919526,0.04823785,0.774975295,36.20056897,36.65555517,2.873607711,51.09354135,NA,NA,NA,NA,2,1
"317",2019-07-01,2019,182,"19:25:26",48,"B3_R3",3,2,"5",0.000702973,0.618294864,350.71059,0.029351993,0.774975295,32.14007419,32.64159355,2.337513908,49.99861814,NA,NA,NA,NA,2,1
"318",2019-07-01,2019,182,"12:02:45",48,"B3_R3",6,2,"2",0.000956613,3.598832543,157.6229657,0.026114416,0.774975295,37.3774129,36.77421935,3.545074563,46.42006812,NA,NA,NA,NA,2,1
"319",2019-07-01,2019,182,"15:14:04",48,"B3_R3",6,2,"3",0.001640482,6.156487274,179.6035703,0.050502242,0.774975295,37.23234194,37.62923548,3.152824602,49.54196067,NA,NA,NA,NA,2,1
"320",2019-07-01,2019,182,"17:56:13",48,"B3_R3",6,2,"4",0.002473667,8.213919656,208.1897668,0.080473232,0.774975295,36.70644483,36.85681034,3.004787216,51.14908108,NA,NA,NA,NA,2,1
"321",2019-07-01,2019,182,"10:36:00",35,"B1_R1",2,3,"2",0.003535488,11.46492352,272.4669229,0.186045721,0.774975295,31.8302871,34.06282258,1.92924595,52.2246223,NA,NA,NA,NA,2,2
"322",2019-07-01,2019,182,"14:14:17",35,"B1_R1",2,3,"3",0.005046363,12.60261677,238.2934241,0.162109,0.774975295,37.77166774,38.90950968,3.097458354,49.7373317,NA,NA,NA,NA,2,2
"323",2019-07-01,2019,182,"16:54:51",35,"B1_R1",2,3,"4",0.002303029,8.256103172,192.9482653,0.074023097,0.774975295,36.56065517,36.47746207,3.040230688,50.83863528,NA,NA,NA,NA,2,2
"324",2019-07-01,2019,182,"10:40:39",35,"B1_R1",4,3,"2",0.00454697,15.75002354,224.6829951,0.184008914,0.774975295,33.82709355,34.51312581,2.500338724,50.77170308,NA,NA,NA,NA,2,2
"325",2019-07-01,2019,182,"14:28:21",35,"B1_R1",4,3,"3",0.003053906,9.947355666,190.0147242,0.089941508,0.774975295,38.51997742,39.02329032,3.314937796,50.20631973,NA,NA,NA,NA,2,2
"326",2019-07-01,2019,182,"16:41:25",35,"B1_R1",4,3,"4",0.000775903,5.831286665,-12.02450385,0.023729384,0.774975295,37.46587586,37.75602414,3.148120462,50.51726466,NA,NA,NA,NA,2,2
"327",2019-07-01,2019,182,"18:59:00",35,"B1_R1",4,3,"5",0.000805914,4.222313572,183.4024448,0.03395148,0.774975295,32.83842258,33.80565484,2.314442749,50.93272391,NA,NA,NA,NA,2,2
"328",2019-07-01,2019,182,"10:45:21",35,"B1_R1",6,3,"2",0.005431458,16.50373263,240.1140637,0.220642602,0.774975295,34.0574,34.86283226,2.510642533,50.83299401,NA,NA,NA,NA,2,2
"329",2019-07-01,2019,182,"14:19:05",35,"B1_R1",6,3,"3",0.002923752,9.909479704,187.6460943,0.088213608,0.774975295,37.90064839,39.01919355,3.241340034,48.05551355,NA,NA,NA,NA,2,2
"330",2019-07-01,2019,182,"17:00:56",35,"B1_R1",6,3,"4",0.004335348,11.946306,248.723169,0.162886461,0.774975295,35.90217931,36.61058621,2.656396165,53.14834575,NA,NA,NA,NA,2,2
"331",2019-07-01,2019,182,"10:12:10",45,"B1_R2",1,3,"2",0.003316402,12.44836488,240.7235095,0.156027418,0.774975295,31.78449677,33.02787742,2.14553682,50.82207475,NA,NA,NA,NA,3,1
"332",2019-07-01,2019,182,"13:54:56",45,"B1_R2",1,3,"3",0.00227265,8.19278327,171.0231761,0.065803056,0.774975295,38.43316452,38.82937419,3.356150749,49.68122959,NA,NA,NA,NA,3,1
"333",2019-07-01,2019,182,"17:07:35",45,"B1_R2",1,3,"4",0.001642559,6.292098183,185.661564,0.053076569,0.774975295,36.44688966,36.42392414,3.009412494,50.86653324,NA,NA,NA,NA,3,1
"334",2019-07-01,2019,182,"10:21:39",45,"B1_R2",4,3,"2",0.002043093,9.849744538,181.56597,0.082416761,0.774975295,33.46982258,33.76302581,2.450945756,51.89039338,NA,NA,NA,NA,3,1
"335",2019-07-01,2019,182,"13:47:11",45,"B1_R2",4,3,"3",0.000926004,3.872313889,181.3857827,0.031271051,0.774975295,36.68309032,37.96221613,2.864720414,50.15178142,NA,NA,NA,NA,3,1
"336",2019-07-01,2019,182,"17:14:59",45,"B1_R2",4,3,"4",0.001141852,4.565111072,184.4012574,0.037640271,0.774975295,36.17246552,36.30871034,2.940544596,50.81786482,NA,NA,NA,NA,3,1
"337",2019-07-01,2019,182,"19:07:41",45,"B1_R2",4,3,"5",0.0006631,3.109479665,183.2615392,0.024946457,0.774975295,33.54842581,33.48073226,2.584350447,50.58662888,NA,NA,NA,NA,3,1
"338",2019-07-01,2019,182,"10:26:17",45,"B1_R2",5,3,"2",0.003877914,15.04897521,220.8351786,0.168221714,0.774975295,32.92891935,33.76650968,2.328176821,51.2681567,NA,NA,NA,NA,3,1
"339",2019-07-01,2019,182,"14:00:37",45,"B1_R2",5,3,"3",0.004030724,10.30558996,235.3384677,0.126220874,0.774975295,37.98048065,38.59721935,3.149851064,50.90891191,NA,NA,NA,NA,3,1
"340",2019-07-01,2019,182,"17:19:53",45,"B1_R2",5,3,"4",0.003736851,11.42131477,217.9622341,0.123056003,0.774975295,36.70502414,36.83758621,2.999608093,51.27800077,NA,NA,NA,NA,3,1
"341",2019-07-01,2019,182,"11:05:59",55,"B1_R3",1,3,"2",0.002302065,11.40895003,182.6377792,0.096969747,0.774975295,33.39360645,34.35799032,2.353637914,51.57716002,NA,NA,NA,NA,1,1
"342",2019-07-01,2019,182,"14:46:08",55,"B1_R3",1,3,"3",0.002732918,8.63935243,199.8322732,0.081652577,0.774975295,38.01490645,38.21883548,3.265378015,50.42992352,NA,NA,NA,NA,1,1
"343",2019-07-01,2019,182,"17:26:30",55,"B1_R3",1,3,"4",0.001282772,5.530778733,140.6278309,0.037493664,0.774975295,37.79345862,37.4392069,3.301808289,50.81318948,NA,NA,NA,NA,1,1
"344",2019-07-01,2019,182,"10:59:36",55,"B1_R3",3,3,"2",0.0012418,6.4274635,163.579308,0.047883067,0.774975295,34.06585806,34.59862581,2.539102223,51.11423972,NA,NA,NA,NA,1,1
"345",2019-07-01,2019,182,"14:39:47",55,"B1_R3",3,3,"3",0.001347316,4.916535392,167.7818469,0.037860517,0.774975295,38.70799677,38.63173548,3.429368148,50.62893535,NA,NA,NA,NA,1,1
"346",2019-07-01,2019,182,"17:33:31",55,"B1_R3",3,3,"4",0.001504493,6.040769057,158.6799411,0.044571943,0.774975295,37.83286207,37.43699655,3.261787325,51.65736179,NA,NA,NA,NA,1,1
"347",2019-07-01,2019,182,"19:15:16",55,"B1_R3",3,3,"5",0.000992854,3.181334533,261.3112119,0.04206676,0.774975295,32.41323548,33.14365484,2.308131286,50.65318483,NA,NA,NA,NA,1,1
"348",2019-07-01,2019,182,"10:52:21",55,"B1_R3",5,3,"2",0.002478936,10.96637094,187.6063836,0.096100362,0.774975295,33.85357419,34.30129677,2.556861402,50.47723888,NA,NA,NA,NA,1,1
"349",2019-07-01,2019,182,"14:50:25",55,"B1_R3",5,3,"3",0.002166383,7.976508261,184.4804641,0.067856448,0.774975295,37.65013548,38.04609677,3.106092492,51.33406932,NA,NA,NA,NA,1,1
"350",2019-07-01,2019,182,"17:38:46",55,"B1_R3",5,3,"4",0.001956144,6.176496854,227.0083835,0.066709644,0.774975295,36.05339655,36.50233448,2.861075731,50.93629252,NA,NA,NA,NA,1,1
"351",2019-07-01,2019,182,"14:08:16",13,"B2_R1",1,3,"3",0.006265498,18.51590505,246.9154548,0.224120818,0.776632986,35.53932903,36.51891613,2.851437923,48.32666076,NA,NA,NA,NA,1,2
"352",2019-07-01,2019,182,"16:34:51",13,"B2_R1",1,3,"4",0.003637563,13.41658264,205.7664243,0.122641207,0.776632986,35.71260645,36.09007419,2.950522186,48.75630593,NA,NA,NA,NA,1,2
"353",2019-07-01,2019,182,"10:39:10",13,"B2_R1",2,3,"2",0.004721561,15.39373511,267.4883416,0.222543662,0.776632986,31.72643226,32.41729032,2.18305738,51.51499816,NA,NA,NA,NA,1,2
"354",2019-07-01,2019,182,"10:33:00",13,"B2_R1",3,3,"2",0.001555007,9.667062674,156.588288,0.067990706,0.776632986,31.50944516,31.67030968,2.272052525,50.61215946,NA,NA,NA,NA,1,2
"355",2019-07-01,2019,182,"13:59:56",13,"B2_R1",3,3,"3",0.003264312,14.01288657,185.3390934,0.11439862,0.776632986,35.34234516,36.10990323,2.838985139,48.58250119,NA,NA,NA,NA,1,2
"356",2019-07-01,2019,182,"16:42:23",13,"B2_R1",3,3,"4",0.003063872,12.4299998,177.4782912,0.097845856,0.776632986,36.71197419,37.10993548,3.087920601,49.16608678,NA,NA,NA,NA,1,2
"357",2019-07-01,2019,182,"18:59:30",13,"B2_R1",3,3,"5",0.000430581,2.95173606,137.6536275,0.018762848,0.776632986,31.5273129,32.36082581,2.245227054,49.3196252,NA,NA,NA,NA,1,2
"358",2019-07-01,2019,182,"10:46:37",13,"B2_R1",5,3,"2",0.005143307,20.51799216,235.4687094,0.227561321,0.776632986,32.51732903,33.38530323,2.325002396,50.20215788,NA,NA,NA,NA,1,2
"359",2019-07-01,2019,182,"14:14:41",13,"B2_R1",5,3,"3",0.004321486,14.12167847,192.7931764,0.121598033,0.776632986,36.35403226,36.95710323,3.541850002,40.44590823,NA,NA,NA,NA,1,2
"360",2019-07-01,2019,182,"16:47:43",13,"B2_R1",5,3,"4",0.002626021,10.43286519,181.8940994,0.083517137,0.776632986,36.55325806,36.99012581,3.091854188,48.57432087,NA,NA,NA,NA,1,2
"361",2019-07-01,2019,182,"11:18:35",27,"B2_R2",1,3,"2",0.001213244,8.037777581,53.17930211,0.039819592,0.774975295,35.27841613,34.9368,2.972159218,49.10398211,NA,NA,NA,NA,3,2
"362",2019-07-01,2019,182,"15:37:12",27,"B2_R2",1,3,"3",0.001258092,3.933167009,202.5358518,0.036122967,0.774975295,38.05035806,37.74594516,3.360905926,50.4793908,NA,NA,NA,NA,3,2
"363",2019-07-01,2019,182,"18:17:07",27,"B2_R2",1,3,"4",0.000375239,2.404330273,80.49379645,0.012629927,0.774975295,35.61174828,35.81307586,2.86437825,50.41165671,NA,NA,NA,NA,3,2
"364",2019-07-01,2019,182,"11:24:56",27,"B2_R2",4,3,"2",0.00256525,9.42681706,203.4683109,0.090092818,0.774975295,35.25123871,35.36147419,2.808889194,50.64783692,NA,NA,NA,NA,3,2
"365",2019-07-01,2019,182,"15:43:30",27,"B2_R2",4,3,"3",0.003414152,9.961312442,217.4099857,0.106120853,0.774975295,38.33871613,39.26608065,3.149915908,50.93442681,NA,NA,NA,NA,3,2
"366",2019-07-01,2019,182,"18:11:26",27,"B2_R2",4,3,"4",0.001657809,5.222379596,233.4434165,0.058136892,0.774975295,35.65158966,36.03922069,2.778433754,51.43999165,NA,NA,NA,NA,3,2
"367",2019-07-01,2019,182,"11:29:28",27,"B2_R2",5,3,"2",0.002685427,11.432286,176.7060632,0.095334628,0.774975295,35.5103,35.92169032,2.779683144,50.98782661,NA,NA,NA,NA,3,2
"368",2019-07-01,2019,182,"15:47:27",27,"B2_R2",5,3,"3",0.001341033,4.164535409,184.3548709,0.034882933,0.774975295,39.98418387,39.8692129,3.685958529,50.54914273,NA,NA,NA,NA,3,2
"369",2019-07-01,2019,182,"18:04:42",27,"B2_R2",5,3,"4",0.001759451,7.582564279,170.7112637,0.059565459,0.774975295,35.81378966,35.9696069,2.879107215,50.82963432,NA,NA,NA,NA,3,2
"370",2019-07-01,2019,182,"11:26:07",75,"B2_R3",1,3,"2",0.002313139,10.03091303,206.4321401,0.090980522,0.776632986,34.04584516,34.59366774,2.52217912,51.3264585,NA,NA,NA,NA,3,3
"371",2019-07-01,2019,182,"15:32:47",75,"B2_R3",1,3,"3",0.001819023,6.733376488,169.645166,0.051110781,0.776632986,38.82333548,39.34806129,3.450078799,49.02774019,NA,NA,NA,NA,3,3
"372",2019-07-01,2019,182,"17:50:29",75,"B2_R3",1,3,"4",0.001955789,8.816622209,160.7091909,0.063572964,0.776632986,36.12866774,36.42608387,3.01060281,49.10833253,NA,NA,NA,NA,3,3
"373",2019-07-01,2019,182,"11:32:29",75,"B2_R3",3,3,"2",0.000705804,3.226540203,170.7059827,0.024055047,0.776632986,35.37157742,35.37995806,2.857392728,50.41768056,NA,NA,NA,NA,3,3
"374",2019-07-01,2019,182,"15:46:22",75,"B2_R3",3,3,"3",0.001404134,6.370224972,120.8179197,0.03899789,0.776632986,38.46984839,38.49640323,3.484493991,48.90240437,NA,NA,NA,NA,3,3
"375",2019-07-01,2019,182,"17:58:20",75,"B2_R3",3,3,"4",0.00110906,6.103129323,105.2226316,0.034921523,0.776632986,36.26008387,36.37702581,3.086444732,48.71025406,NA,NA,NA,NA,3,3
"376",2019-07-01,2019,182,"19:19:50",75,"B2_R3",3,3,"5",-8.4e-05,-0.14863268,320.1278089,-0.003554617,0.776632986,31.3994129,31.92944516,2.298981113,48.69930481,NA,NA,NA,NA,3,3
"377",2019-07-01,2019,182,"11:39:20",75,"B2_R3",5,3,"2",0.000857041,5.026085778,109.7903978,0.02916796,0.776632986,35.49200323,35.56672581,2.863916031,50.44862161,NA,NA,NA,NA,3,3
"378",2019-07-01,2019,182,"15:52:05",75,"B2_R3",5,3,"3",0.001561506,6.236689592,148.4022766,0.042791361,0.776632986,38.75582581,38.80632258,3.531946771,48.93627189,NA,NA,NA,NA,3,3
"379",2019-07-01,2019,182,"18:04:53",75,"B2_R3",5,3,"4",0.000676622,3.413105519,129.0871296,0.021345202,0.776632986,36.28584516,36.44831935,3.069994265,48.92917788,NA,NA,NA,NA,3,3
"380",2019-07-01,2019,182,"10:56:29",23,"B3_R1",2,3,"2",0.003724841,12.38146963,247.9952507,0.148174115,0.776632986,32.67070645,33.75902903,2.539641618,45.90130822,NA,NA,NA,NA,2,3
"381",2019-07-01,2019,182,"14:25:30",23,"B3_R1",2,3,"3",0.004489386,14.71397494,222.6154823,0.150084379,0.776632986,36.43987742,37.22531613,2.99036678,48.94835918,NA,NA,NA,NA,2,3
"382",2019-07-01,2019,182,"17:37:21",23,"B3_R1",2,3,"4",0.002481587,10.57094925,159.8187204,0.076702598,0.776632986,37.13735806,37.6128,3.168871807,48.83422145,NA,NA,NA,NA,2,3
"383",2019-07-01,2019,182,"11:03:14",23,"B3_R1",4,3,"2",0.004607822,18.5439626,228.6713963,0.196375782,0.776632986,33.30872258,34.32526452,2.391152209,50.53111511,NA,NA,NA,NA,2,3
"384",2019-07-01,2019,182,"14:31:37",23,"B3_R1",4,3,"3",0.004484215,14.45484804,222.0993098,0.146928939,0.776632986,36.67391935,37.42370968,3.047168791,48.76435602,NA,NA,NA,NA,2,3
"385",2019-07-01,2019,182,"17:23:30",23,"B3_R1",4,3,"4",0.003606312,11.31795722,239.5431865,0.127666812,0.776632986,35.70008387,36.58756774,2.809968697,49.65839217,NA,NA,NA,NA,2,3
"386",2019-07-01,2019,182,"19:07:25",23,"B3_R1",4,3,"5",0.000648519,4.207690292,154.7337198,0.028813785,0.776632986,31.3314871,32.32503548,2.207539397,49.13629948,NA,NA,NA,NA,2,3
"387",2019-07-01,2019,182,"11:09:41",23,"B3_R1",6,3,"2",0.003213016,15.68968011,172.9780519,0.12547321,0.776632986,33.86976774,34.33445484,2.564242072,50.33665977,NA,NA,NA,NA,2,3
"388",2019-07-01,2019,182,"14:43:46",23,"B3_R1",6,3,"3",0.003650556,13.22801853,189.9495035,0.111680838,0.776632986,37.4278,37.94934839,3.229944785,48.55616341,NA,NA,NA,NA,2,3
"389",2019-07-01,2019,182,"17:32:17",23,"B3_R1",6,3,"4",0.003120491,9.93875023,181.6692605,0.080998529,0.776632986,37.64630968,37.95885161,3.782255472,41.37748393,NA,NA,NA,NA,2,3
"390",2019-07-01,2019,182,"11:53:56",48,"B3_R3",2,3,"2",0.004206077,12.09634315,247.097633,0.162911799,0.774975295,34.7222129,35.43453548,2.592645353,51.32320558,NA,NA,NA,NA,2,1
"391",2019-07-01,2019,182,"15:02:09",48,"B3_R3",2,3,"3",0.002065913,8.002760759,172.4339776,0.064179061,0.774975295,37.16034516,37.58091613,3.135536657,49.55359149,NA,NA,NA,NA,2,1
"392",2019-07-01,2019,182,"17:45:18",48,"B3_R3",2,3,"4",0.002574079,8.845654927,220.0977119,0.093245892,0.774975295,35.65191034,36.43162069,2.712364805,51.42667864,NA,NA,NA,NA,2,1
"393",2019-07-01,2019,182,"11:59:01",48,"B3_R3",3,3,"2",0.002202296,7.624698813,208.9603046,0.073910778,0.774975295,36.4699871,36.4439871,2.917333929,52.44282473,NA,NA,NA,NA,2,1
"394",2019-07-01,2019,182,"15:08:45",48,"B3_R3",3,3,"3",0.001299027,4.586645419,178.2047881,0.037072611,0.774975295,38.27337419,38.25616774,3.381486576,49.99890633,NA,NA,NA,NA,2,1
"395",2019-07-01,2019,182,"17:51:43",48,"B3_R3",3,3,"4",0.001622129,6.901591177,163.3129732,0.052127832,0.774975295,36.68168621,36.76486207,3.022244598,50.99140368,NA,NA,NA,NA,2,1
"396",2019-07-01,2019,182,"19:28:12",48,"B3_R3",3,3,"5",0.000633555,3.912345006,147.5643749,0.026570673,0.774975295,32.0208,32.53772258,2.326219057,49.8641193,NA,NA,NA,NA,2,1
"397",2019-07-01,2019,182,"12:03:55",48,"B3_R3",6,3,"2",0.003367568,12.63363462,184.5831063,0.111709616,0.774975295,36.65766452,36.94850968,2.97717084,51.06977214,NA,NA,NA,NA,2,1
"398",2019-07-01,2019,182,"15:16:01",48,"B3_R3",6,3,"3",0.003554052,10.38326148,229.3910285,0.120351844,0.774975295,36.99299355,37.88336452,2.913466666,51.2296295,NA,NA,NA,NA,2,1
"399",2019-07-01,2019,182,"17:57:29",48,"B3_R3",6,3,"4",0.001226081,5.97627373,130.5446775,0.03873299,0.774975295,36.69252069,36.85232759,3.064440446,50.13227332,NA,NA,NA,NA,2,1
"400",2019-07-05,2019,186,NA,35,"B1_R1",1,1,"midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,2
"401",2019-07-05,2019,186,NA,35,"B1_R1",2,1,"midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,2
"402",2019-07-05,2019,186,"12:53:03",35,"B1_R1",3,1,"midday",0.007895157,19.6037834,258.7823597,0.269145518,0.816962262,37.54946129,38.65798065,3.006758546,50.58721573,-11.3,-10.2,"No","No",2,2
"403",2019-07-05,2019,186,"12:57:49",35,"B1_R1",4,1,"midday",0.004173155,12.08761012,226.8160833,0.128022682,0.816962262,38.55003871,39.16547419,3.225788954,51.23830223,-12.7,-10.4,"No","No",2,2
"404",2019-07-05,2019,186,"13:03:28",35,"B1_R1",5,1,"midday",0.009164812,19.79267083,278.4716638,0.323326528,0.816962262,37.60626129,38.89788387,2.939884421,51.18183377,-13.4,-11.4,"No","No",2,2
"405",2019-07-05,2019,186,NA,35,"B1_R1",6,1,"midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,2
"406",2019-07-05,2019,186,NA,45,"B1_R2",1,1,"midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",3,1
"407",2019-07-05,2019,186,NA,45,"B1_R2",2,1,"midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",3,1
"408",2019-07-05,2019,186,NA,45,"B1_R2",3,1,"midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.2,-11.1,"No","No",3,1
"409",2019-07-05,2019,186,NA,45,"B1_R2",4,1,"midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.8,-11.8,"No","No",3,1
"410",2019-07-05,2019,186,NA,45,"B1_R2",5,1,"midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",3,1
"411",2019-07-05,2019,186,"12:45:31",45,"B1_R2",6,1,"midday",0.001219791,5.015315168,142.7737553,0.03345933,0.816962262,38.8809,38.77915806,3.527320712,49.74984869,-14.1,-9.8,"No","No",3,1
"412",2019-07-05,2019,186,"13:33:21",55,"B1_R3",1,1,"midday",0.001497373,5.313442851,179.3551507,0.042040296,0.816962262,39.1942129,39.68677742,3.447482349,50.10527544,-15.5,-14.2,"No","No",1,1
"413",2019-07-05,2019,186,NA,55,"B1_R3",2,1,"midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",1,1
"414",2019-07-05,2019,186,"13:25:24",55,"B1_R3",3,1,"midday",0.001112906,2.472221172,241.675122,0.028840056,0.816962262,40.0325871,39.97689677,3.716147382,50.11031552,-13.6,-11.8,"No","No",1,1
"415",2019-07-05,2019,186,"13:15:30",55,"B1_R3",4,1,"midday",0.001066431,4.782565555,102.4214325,0.027336982,0.816962262,40.44964839,40.62395484,3.748599104,50.16725717,-15.2,-14.4,"No","No",1,1
"416",2019-07-05,2019,186,NA,55,"B1_R3",5,1,"midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",1,1
"417",2019-07-05,2019,186,NA,55,"B1_R3",6,1,"midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",1,1
"418",2019-07-05,2019,186,"14:36:43",13,"B2_R1",1,1,"midday",0.0078301,17.79680773,276.6764386,0.279253169,0.816962262,36.70593871,37.46318065,2.886623552,51.31056931,NA,NA,"No","No",1,2
