SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1630357302,2815,20210830 14:01:41,14:01:41,15,B3R3,_SW,_5.10,_1,nc,1630357294,0.003252791,3.25279135,8.176369535,388.6531,248.6119302,24.92025497,38.95764109,0.107085545,2.93046261,0.104958171,0.065786473,372.3616633,43.64189946,41.30681667,7.947159927,60.18296628,5.041940924,8.377687636,2.905219003,-143.4480985,158.0302834,13.44774258,400.3915907,3,1,1,0,50336.0526,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.648797,8.176369535,#DIV/0!,0.00510497,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1899.957,1601.648797,0.842992129,0.195984258,6,0.5,0: Broadleaf,1630357294,388.6531,399.9762667,50.29991333,46.59471,388.7914667,49.85481333,500.244,100.0376,0.199966833,42.30709,41.30681667,999.9,0,0,10001.44433,0,80.34841333,1899.957,0.899999567,0.100000587,0,800.3985333,4.99979,16025.61,16171.20333,53.51446667,54.6996,53.8288,54.0558,55.062,1705.461,189.4973333,0,1630357297,0,798.4924,-334.1213851,-6140.815397,15989.036,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,8.118203341,4.085043309,0.329285116,0,-11.32313,-5.064835595,0.392860834,0,3.705207333,2.448253615,0.178977129,0,0,3,0/3,100,100,-0.138,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,13.2,13.1,1.06689,2.57446,1.59912,2.30469,1.69678,2.4707,44.3621,15.2878,18,502.148,477.295,41.1138,40.4578,29.9997,40.0589,39.9756,21.3325,0,100,-999.9,400,58.5861,97.7147,98.9663
26,1630357375,2888.5,20210830 14:02:55,14:02:55,15,B3R3,_SW,_5.10,_2,nc,1630357367,0.004248826,4.248825954,10.11404366,385.9212581,271.1898022,27.183847,38.68443557,0.164799538,2.930243396,0.159818204,0.100321388,372.3649722,43.39554572,40.58597419,7.648908013,61.49161478,5.154199725,8.381955399,2.494708288,-187.3732246,273.4246372,23.19043795,481.6068228,0,0,1,0,50328.50688,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.662539,10.11404366,#DIV/0!,0.006314716,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1899.973226,1601.662539,0.842992163,0.195984326,6,0.5,0: Broadleaf,1630357367,385.9212581,400.0197419,51.41900645,46.58464516,386.0602258,50.97389355,500.2136129,100.0391935,0.19999971,42.31678065,40.58597419,999.9,0,0,10000.03548,0,948.976,1899.973226,0.899998,0.100002019,0,707.9605161,4.99979,14073.75161,16171.34194,53.54,54.73170968,53.83232258,54.058,55.09045161,1705.472258,189.5009677,0,1630357370,0,707.0308077,-84.53302563,-1490.516239,14056.29231,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,10.12774152,-1.03694671,0.084098973,0,-14.09870333,-0.431244494,0.054357977,1,4.819431667,4.496541491,0.328979936,0,1,3,3-Jan,100,100,-0.139,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,14.4,14.3,1.06689,2.5647,1.59912,2.30591,1.69678,2.58789,44.3899,15.2878,18,514.955,477.27,41.1386,40.4538,30,40.051,39.9647,21.3356,0,100,-999.9,400,58.5861,97.7336,98.9996
27,1630357459,2972,20210830 14:04:18,14:04:18,15,B3R3,_SW,_5.10,_3,nc,1630357451,0.005277572,5.277571605,14.62996308,380.0225,241.367205,24.19470812,38.09354908,0.193631061,2.929444719,0.186791425,0.117339027,372.3685346,42.90365449,41.23439,7.916744792,63.64120717,5.270875077,8.282173313,2.645869716,-232.7409078,134.9836187,11.47465335,286.0858988,1,0,1,0,50342.91004,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.677811,14.62996308,#DIV/0!,0.009134149,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1899.991333,1601.677811,0.842992167,0.195984333,6,0.5,0: Broadleaf,1630357451,380.0225,399.9751333,52.58242333,46.58536333,380.1626333,52.13731667,500.2515333,100.0402667,0.199979833,42.08908333,41.23439,999.9,0,0,9995.376667,0,1796.977333,1899.991333,0.899997367,0.10000256,0,755.1787667,4.99979,14776.11667,16171.48667,53.4643,54.812,53.8162,53.89773333,55.05373333,1705.488333,189.503,0,1630357454,0,754.33404,-84.96507706,-1518.869233,14760.748,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,14.64544534,-1.382285233,0.109154762,0,-19.95271333,0.446848498,0.062959732,1,5.997059,3.387290857,0.247794459,0,1,3,3-Jan,100,100,-0.14,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,15.8,15.7,1.06689,2.57324,1.59912,2.30591,1.69678,2.40356,44.3621,15.2615,18,504.566,476.721,41.0603,40.4256,30.0001,40.0431,39.956,21.3432,0,100,-999.9,400,58.5861,97.7419,98.9458
28,1630357692,3205.5,20210830 14:08:12,14:08:12,15,B1R4,_NE,_5.14,_1,nc,1630357684,0.005376845,5.376845224,13.70046192,381.0941333,271.747136,27.23737955,38.19729513,0.234746081,2.929421334,0.224773821,0.141344303,372.3693946,42.37023464,40.24786667,7.512389211,65.32929664,5.267615379,8.063174792,2.244773832,-237.1188744,210.5261851,17.76933104,363.5460363,5,1,1,0,50423.3931,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.682711,13.70046192,#DIV/0!,0.008553793,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1899.997333,1601.682711,0.842992083,0.195984167,6,0.5,0: Broadleaf,1630357684,381.0941333,399.9847,52.55496,46.44471667,381.2340333,52.10985667,500.2352667,100.0306,0.2000039,41.58089333,40.24786667,999.9,0,0,9996.209333,0,147.7910333,1899.997333,0.9000005,0.0999993,0,755.8167333,4.99979,14680.61667,16171.56333,52.75,53.7122,53.125,53,54.2248,1705.499,189.4983333,0,1630357687,0,755.3446154,-153.4050599,-2857.223933,14671.11538,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,13.7285903,-1.164889413,0.090513755,0,-18.8979,0.651086096,0.055579505,1,6.096579667,1.631671368,0.118592234,0,1,3,3-Jan,100,100,-0.14,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,19.7,19.6,1.06689,2.56714,1.59912,2.30469,1.69678,2.60864,44.1124,15.2353,18,499.977,478.259,40.3974,40.423,29.9995,40.09,40.0095,21.3495,0,100,-999.9,400,58.5861,97.7085,98.9576
29,1630357798,3311,20210830 14:09:57,14:09:57,15,B1R4,_NE,_5.14,_2,nc,1630357790,0.004924048,4.924047852,14.09934124,380.8395806,250.0758093,25.06398657,38.16985803,0.197652897,2.93029976,0.190533802,0.119701886,372.3657684,42.80169148,40.53596129,7.628579666,63.47785425,5.204229037,8.19849552,2.424350629,-217.1505103,214.9035153,18.18570471,388.3044781,2,0,1,0,50396.9807,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.666302,14.09934124,#DIV/0!,0.008802921,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1899.977742,1601.666302,0.84299214,0.195984279,6,0.5,0: Broadleaf,1630357790,380.8395806,400.0000645,51.92517097,46.32577742,380.9795484,51.48006452,500.2362258,100.0254516,0.200102581,41.89629677,40.53596129,999.9,0,0,10001.73065,0,111.5507968,1899.977742,0.899998871,0.100001152,0,900.8243226,4.99979,17732.50323,16171.38387,52.8506129,53.69106452,53.143,53.187,54.375,1705.478387,189.5,0,1630357793,0,895.9899615,-528.0791457,-10275.94872,17643.42692,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,14.10365589,-0.544849316,0.055514486,0,-19.16793667,-1.269898999,0.106927828,0,5.624060667,4.88135386,0.355252959,0,0,3,0/3,100,100,-0.14,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,21.4,21.3,1.06812,2.55981,1.59912,2.30469,1.69678,2.58545,44.0571,15.2178,18,503.125,478.106,40.5166,40.3895,29.9997,40.0589,39.9756,21.3569,0,100,-999.9,400,58.5861,97.7204,98.9648
30,1630357888,3401.5,20210830 14:11:28,14:11:28,15,B1R4,_NE,_5.14,_3,nc,1630357880,0.002272692,2.272692316,8.083810367,389.2429667,179.7420372,18.01562269,39.0139921,0.067404753,2.929448653,0.066554845,0.041672246,372.3644679,43.77764993,41.69377,8.111379454,58.98259604,4.911087877,8.326333879,3.200291577,-100.2257311,78.39397603,6.681898127,357.2146109,0,0,1,0,50326.67453,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.661871,8.083810367,#DIV/0!,0.005047139,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1899.972667,1601.661871,0.842992059,0.195984118,6,0.5,0: Broadleaf,1630357880,389.2429667,399.9997333,48.99797,46.40566,389.3811333,48.55286667,500.2492,100.0304333,0.200002267,42.19014667,41.69377,999.9,0,0,9996.381667,0,186.6427333,1899.972667,0.900001433,0.099998433,0,1172.769667,4.99979,22557.24,16171.34333,52.937,53.7996,53.187,53.2748,54.50413333,1705.478333,189.4943333,0,1630357883,0,1163.9908,-748.3761527,-14066.23075,22392.604,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,8.057358036,1.002638667,0.106630277,0,-10.73167,-2.79112525,0.221491958,0,2.548972333,5.126196841,0.374986184,0,0,3,0/3,100,100,-0.138,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,22.9,22.8,1.06812,2.57324,1.59912,2.30591,1.69678,2.57324,44.0571,15.2003,18,509.467,478.331,40.6844,40.3841,30.0007,40.0431,39.9671,21.3622,0,100,-999.9,400,58.5861,97.7302,98.9725
31,1630357975,3488,20210830 14:12:54,14:12:54,15,B1R4,_NE,_5.10,_1,nc,1630357967,0.004516112,4.516111901,13.78858585,381.4071613,239.5619516,24.01025904,38.22679136,0.176239601,2.931596952,0.170558045,0.107093986,372.373469,43.23480786,40.60678387,7.657380175,62.01926308,5.173429975,8.341650187,2.4839502,-199.1605348,255.7705106,21.67574071,450.6591855,15,3,1,0,50380.12284,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.69851,13.78858585,#DIV/0!,0.008608727,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1900.015806,1601.69851,0.842992203,0.195984406,6,0.5,0: Broadleaf,1630357967,381.4071613,400.0125161,51.61780968,46.48039677,381.5470323,51.17270323,500.212871,100.0256129,0.200065161,42.22509032,40.60678387,999.9,0,0,10009.11129,0,123.8887419,1900.015806,0.89999629,0.10000371,0,641.0947742,4.99979,12575.61613,16171.69032,53.06606452,53.929,53.312,53.43903226,54.655,1705.508065,189.5077419,0,1630357970,0,639.79544,-94.17730786,-1908.12308,12544.456,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,13.79819331,-1.248606648,0.098466339,0,-18.60865667,-0.632374638,0.050339883,1,5.163949,4.98627871,0.364741108,0,1,3,3-Jan,100,100,-0.14,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,24.4,24.3,1.06812,2.57202,1.59912,2.30591,1.69678,2.54272,44.1124,15.1827,18,486.901,479.585,40.8065,40.4417,30.0002,40.0787,39.9951,21.3626,0,100,-999.9,400,58.5861,97.7073,98.9616
32,1630358084,3597.5,20210830 14:14:44,14:14:44,15,B1R4,_NE,_5.10,_2,nc,1630358076,0.006992704,6.992704031,15.35523739,378.4229,273.5237499,27.41549897,37.92962268,0.281211538,2.930637571,0.267034489,0.168110727,372.3632113,42.56660493,41.1738,7.8913779,65.33838818,5.441250105,8.327799716,2.450127795,-308.3782478,161.1080111,13.69272525,238.7856998,0,0,1,0,50358.86903,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.655531,15.35523739,#DIV/0!,0.009587104,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1899.965,1601.655531,0.842992124,0.195984248,6,0.5,0: Broadleaf,1630358076,378.4229,400.0153667,54.28721667,46.35491,378.5634,53.84211,500.2143667,100.0307667,0.200013967,42.19349333,41.1738,999.9,0,0,10003.125,0,1737.267,1899.965,0.9000002,0.09999972,0,837.4068,4.99979,16350.97333,16171.26333,53.2248,54.2416,53.4958,53.625,54.812,1705.467333,189.4976667,0,1630358079,0,835.66512,-342.1310764,-6496.492298,16316.744,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,15.39099789,-1.372522549,0.1063212,0,-21.60478333,1.178416018,0.094877426,0,7.921848,1.262904561,0.09206743,0,0,3,0/3,100,100,-0.141,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,26.2,26.1,1.06812,2.57446,1.59912,2.30469,1.69678,2.42554,44.1954,15.1477,18,510.594,477.384,40.9427,40.494,30.0005,40.1223,40.0407,21.3682,0,100,-999.9,400,58.5861,97.7139,98.942
33,1630358167,3680,20210830 14:16:06,14:16:06,15,B1R4,_NE,_5.10,_3,nc,1630358159,0.006360349,6.360349455,14.97071653,379.1440667,266.4039992,26.70249428,38.00277887,0.251430076,2.929940876,0.240028868,0.150999308,372.3661413,42.67622218,41.08601333,7.854749637,64.7117471,5.374016147,8.304544982,2.48073349,-280.491411,166.5403569,14.14828453,272.5633718,0,0,1,0,50348.23241,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.668171,14.97071653,#DIV/0!,0.009346953,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1899.98,1601.668171,0.842992121,0.195984243,6,0.5,0: Broadleaf,1630358159,379.1440667,399.9922333,53.61519333,46.39561667,379.2844667,53.17008667,500.2513333,100.0331333,0.1999501,42.14034,41.08601333,999.9,0,0,9998.917,0,1825.699333,1899.98,0.8999999,0.100000067,0,719.8887,4.99979,14174.24667,16171.39,53.312,54.52273333,53.5767,53.7311,54.8687,1705.481,189.499,0,1630358162,0,718.67732,-119.2886925,-2192.038465,14152.456,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,14.99213516,-1.356279173,0.106159271,0,-20.84821667,0.53294683,0.049500634,1,7.219566333,2.350207875,0.170863539,0,1,3,3-Jan,100,100,-0.14,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,27.6,27.5,1.06812,2.56348,1.59912,2.30347,1.69678,2.59277,44.2509,15.1565,18,510.021,477.327,40.9558,40.5101,30.0003,40.1382,40.0579,21.3675,0,100,-999.9,400,58.5861,97.7123,98.9288
34,1630358346,3859,20210830 14:19:05,14:19:05,15,B2R3,_NE,_5.9,_1,nc,1630358338,0.005872646,5.872645885,12.39100122,382.4344667,271.1019173,27.18160212,38.34418294,0.212736067,2.930771318,0.204514558,0.128533795,372.3694459,43.02890196,41.42516667,7.997078114,63.16937765,5.309052392,8.404471581,2.688025722,-258.9836835,148.9453887,12.6841339,275.015285,0,0,1,0,50335.38089,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.68075,12.39100122,#DIV/0!,0.007736249,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1899.994667,1601.68075,0.842992235,0.195984469,6,0.5,0: Broadleaf,1630358338,382.4344667,399.9904,52.95104667,46.2802,382.5741667,52.50593333,500.2378333,100.0634,0.200007933,42.36783667,41.42516667,999.9,0,0,10000.625,0,144.9841667,1899.994667,0.899996167,0.100004253,0,813.0150333,4.99979,16161.45,16171.52,53.4308,54.479,53.6912,53.875,54.9412,1705.487333,189.5076667,0,1630358341,0,811.17264,-275.4150004,-5511.115392,16125.296,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,12.37898587,0.515157621,0.072370186,0,-17.55587667,-0.595608454,0.078473888,1,6.670845,0.700741001,0.051048632,1,2,3,3-Feb,100,100,-0.14,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,30.6,30.5,1.06812,2.5708,1.59912,2.30469,1.69678,2.56348,44.1954,15.1215,18,514.294,478.505,40.9508,40.5706,29.9999,40.1978,40.1211,21.3631,0,100,-999.9,400,58.5861,97.6925,98.917
35,1630358429,3942.1,20210830 14:20:28,14:20:28,15,B2R3,_NE,_5.9,_2,nc,1630358421,0.003276888,3.276887561,9.425563003,387.1897333,227.6955216,22.83063564,38.82284404,0.106466489,2.931880516,0.104364376,0.065413145,372.3679346,43.77226779,41.35448667,7.967233835,59.52486595,5.022893442,8.43831122,2.944340393,-144.5107414,172.2671323,14.66507315,414.7893986,4,1,1,0,50353.78861,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.676021,9.425563003,#DIV/0!,0.005884812,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1899.989333,1601.676021,0.842992112,0.195984224,6,0.5,0: Broadleaf,1630358421,387.1897333,400.0167,50.09454667,46.36108333,387.3283667,49.64944333,500.2433,100.0683,0.199968233,42.44434667,41.35448667,999.9,0,0,10006.45833,0,1693.853333,1899.989333,0.899999667,0.1000003,0,809.5308667,4.99979,15834.86333,16171.48333,53.54133333,54.66426667,53.812,53.979,55.0767,1705.49,189.4993333,0,1630358424,0,807.4636923,-333.23535,-6162.755547,15795.79231,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,9.449442413,-1.847426885,0.139363025,0,-12.82697667,1.105374861,0.085095243,0,3.733466667,2.792617575,0.203766585,0,0,3,0/3,100,100,-0.139,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,31.9,31.9,1.06812,2.57568,1.59912,2.30347,1.69678,2.41821,44.1954,15.0952,18,500.308,478.692,41.054,40.5941,30.0005,40.2177,40.1398,21.3713,0,100,-999.9,400,58.5861,97.696,98.9223
36,1630358517,4030.1,20210830 14:21:56,14:21:56,15,B2R3,_NE,_5.9,_3,nc,1630358509,0.003477016,3.477016021,7.743873591,389.0820667,250.1642948,25.08378116,39.01295915,0.103705629,2.930157709,0.101708875,0.063744245,372.3614706,43.56504992,41.99427333,8.240929689,60.22265352,5.040142464,8.369180315,3.200787226,-153.3364065,46.36228315,3.958219885,269.3455671,0,0,1,0,50331.39855,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.647459,7.743873591,#DIV/0!,0.004834943,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1899.955333,1601.647459,0.842992164,0.195984329,6,0.5,0: Broadleaf,1630358509,389.0820667,399.9929,50.26609333,46.30530333,389.2203667,49.82098333,500.2396,100.0692333,0.199996467,42.28776,41.99427333,999.9,0,0,9996.545333,0,1581.417333,1899.955333,0.8999984,0.100001733,0,663.3413,4.99979,13280.56,16171.19,53.6996,55.0062,53.9937,54.17666667,55.25,1705.456667,189.4993333,0,1630358512,0,663.4288077,-211.0148035,-4413.37436,13282.06923,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,7.761423968,-1.293775766,0.098549313,0,-10.91075333,1.238731034,0.092601766,0,3.960786667,0.726582247,0.053267565,1,1,3,3-Jan,100,100,-0.138,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,33.4,33.3,1.06934,2.57446,1.59912,2.30469,1.69678,2.5293,44.2232,15.0777,18,514.133,478.796,41.1214,40.6486,30.0003,40.2597,40.1843,21.3765,0,100,-999.9,400,58.5861,97.6941,98.9109
37,1630358678,4191.6,20210830 14:24:38,14:24:38,15,B3R1,_NE,_5.8,_1,nc,1630358670,0.004450634,4.450633819,13.09806127,382.2559,219.9607366,22.05039493,38.31999151,0.145699886,2.930781376,0.141792234,0.088962504,372.364426,43.20947998,41.65036,8.092811502,61.92570683,5.154118198,8.323067209,2.938693303,-196.2729514,84.10989465,7.164098172,267.3654674,12,2,1,0,50364.88825,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.661105,13.09806127,#DIV/0!,0.008177798,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1899.971667,1601.661105,0.8429921,0.195984199,6,0.5,0: Broadleaf,1630358670,382.2559,400.0051333,51.41421,46.35088667,382.3956,50.96911,500.2810667,100.0469667,0.199992267,42.18268667,41.65036,999.9,0,0,10002.325,0,855.0819333,1899.971667,0.899999733,0.100000213,0,866.1080333,4.99979,17184.56667,16171.32333,53.625,54.8708,54.0124,53.937,55.125,1705.476667,189.497,0,1630358674,0,862.9200385,-396.2880342,-6003.644442,17143.03846,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,13.12789255,-1.275558141,0.097000312,0,-17.74861333,-0.293408676,0.048463091,1,5.022158333,4.906828298,0.35843472,0,1,3,3-Jan,100,100,-0.14,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,36.1,36,1.06934,2.57202,1.59912,2.30347,1.69678,2.43408,44.14,15.0514,18,490.626,477.673,40.9936,40.7293,29.9998,40.3536,40.2715,21.3763,0,100,-999.9,400,58.5861,97.6667,98.8935
38,1630358795,4308.1,20210830 14:26:34,14:26:34,15,B3R1,_NE,_5.8,_2,nc,1630358787,0.005247111,5.247111169,9.93371048,385.6563333,276.3711993,27.70551454,38.66107315,0.17572718,2.930556824,0.170076109,0.106790156,372.3690113,43.23095937,41.70077,8.114377047,62.06333175,5.227394493,8.422677845,2.886982554,-231.3976026,111.9000677,9.544445037,262.4159214,0,0,1,0,50322.57737,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.680781,9.93371048,#DIV/0!,0.006202054,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1899.995,1601.680781,0.842992103,0.195984206,6,0.5,0: Broadleaf,1630358787,385.6563333,399.9985333,52.1449,46.17942333,385.7953,51.69979,500.2283667,100.0474333,0.2000404,42.40903333,41.70077,999.9,0,0,10000.99833,0,498.4273,1899.995,0.8999995,0.1000004,0,760.9413333,4.99979,15405.89,16171.52667,53.687,54.75,54,54,55.1684,1705.495667,189.4993333,0,1630358790,0,760.2430385,-114.8886494,-1294.858121,15392.4,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,9.960087709,-1.89688176,0.145297188,0,-14.34231333,2.002096552,0.148810207,0,5.965462333,0.322967653,0.023402134,1,1,3,3-Jan,100,100,-0.139,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,38,38,1.06812,2.56592,1.59912,2.30347,1.69678,2.4353,44.14,15.0339,18,507.22,478.722,41.0354,40.7165,30.0002,40.3536,40.2795,21.3763,0,100,-999.9,400,58.5861,97.684,98.9174
39,1630358870,4383.1,20210830 14:27:49,14:27:49,15,B3R1,_NE,_5.8,_3,nc,1630358862,0.006527265,6.527265056,12.12033547,382.4916333,285.1803268,28.58879602,38.34407305,0.244415913,2.928849992,0.233623456,0.146944604,372.3684979,42.75284956,41.40688667,7.989350208,64.32059452,5.375189735,8.35687197,2.614160473,-287.852389,134.6693628,11.46900571,230.6544775,8,2,1,0,50299.45405,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.678041,12.12033547,#DIV/0!,0.007567273,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1899.991667,1601.678041,0.84299214,0.19598428,6,0.5,0: Broadleaf,1630358862,382.4916333,400.0231667,53.61885,46.20984,382.6312333,53.17374333,500.2515,100.0481667,0.199968733,42.25976333,41.40688667,999.9,0,0,9991.199333,0,304.9963333,1899.991667,0.899999267,0.100000707,0,886.1142667,4.99979,17559.66333,16171.51,53.625,54.687,53.937,54,55.187,1705.490333,189.5013333,0,1630358865,0,880.21076,-490.6818454,-9541.34614,17445.072,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,12.13636913,-1.206663953,0.101097496,0,-17.53153333,0.47956218,0.058955511,1,7.409007667,2.151166452,0.156559652,0,1,3,3-Jan,100,100,-0.139,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,39.3,39.2,1.06934,2.56958,1.59912,2.30347,1.69678,2.43286,44.14,15.0164,18,495.569,477.356,41.053,40.7165,30.0002,40.3736,40.2954,21.3807,0,100,-999.9,400,58.5861,97.6734,98.927
